,problem,problem_entities
132,The gap between FFFVa and Lof33 ought to be the same as the gap between FFJ7890 and VLOE54.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 21, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""FFFVa""}, {""start"": 21, ""end"": 25, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 26, ""end"": 31, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Lof33""}, {""start"": 31, ""end"": 40, ""type"": ""DESC"", ""entity"": "" ought to""}, {""start"": 41, ""end"": 55, ""type"": ""DisteqDist"", ""entity"": ""be the same as""}, {""start"": 55, ""end"": 71, ""type"": ""DESC"", ""entity"": "" the gap between""}, {""start"": 72, ""end"": 79, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""FFJ7890""}, {""start"": 79, ""end"": 83, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 84, ""end"": 90, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""VLOE54""}, {""start"": 90, ""end"": 90, ""type"": ""DESC"", ""entity"": "".""}]"
133,The distance between A and B should be less than the distance between Cde and D.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 22, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""A""}, {""start"": 22, ""end"": 26, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 27, ""end"": 28, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""B""}, {""start"": 28, ""end"": 38, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 39, ""end"": 48, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 48, ""end"": 69, ""type"": ""DESC"", ""entity"": "" the distance between""}, {""start"": 70, ""end"": 73, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Cde""}, {""start"": 73, ""end"": 77, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 78, ""end"": 79, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""D""}, {""start"": 79, ""end"": 79, ""type"": ""DESC"", ""entity"": "".""}]"
134,The spatial interval connecting Pa and Poio must be less than the spatial interval connecting lie and a.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The spatial interval connecting""}, {""start"": 32, ""end"": 34, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Pa""}, {""start"": 34, ""end"": 38, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 39, ""end"": 43, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Poio""}, {""start"": 43, ""end"": 51, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 52, ""end"": 61, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 61, ""end"": 93, ""type"": ""DESC"", ""entity"": "" the spatial interval connecting""}, {""start"": 94, ""end"": 97, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""lie""}, {""start"": 97, ""end"": 101, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 102, ""end"": 103, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""a""}, {""start"": 103, ""end"": 103, ""type"": ""DESC"", ""entity"": "".""}]"
135,The physical gap between e13 and z must be less than the physical gap between v and d.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The physical gap between""}, {""start"": 25, ""end"": 28, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""e13""}, {""start"": 28, ""end"": 32, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 33, ""end"": 34, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""z""}, {""start"": 34, ""end"": 42, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 43, ""end"": 52, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 52, ""end"": 77, ""type"": ""DESC"", ""entity"": "" the physical gap between""}, {""start"": 78, ""end"": 79, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""v""}, {""start"": 79, ""end"": 83, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 84, ""end"": 85, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""d""}, {""start"": 85, ""end"": 85, ""type"": ""DESC"", ""entity"": "".""}]"
136,The disparity in distance separating fs0 from u 1 should be less than the disparity in distance separating c97 from z24.,"[{""start"": 0, ""end"": 36, ""type"": ""DESC"", ""entity"": ""The disparity in distance separating""}, {""start"": 37, ""end"": 40, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""fs0""}, {""start"": 40, ""end"": 45, ""type"": ""DESC"", ""entity"": "" from""}, {""start"": 46, ""end"": 49, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""u 1""}, {""start"": 49, ""end"": 59, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 60, ""end"": 69, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 69, ""end"": 106, ""type"": ""DESC"", ""entity"": "" the disparity in distance separating""}, {""start"": 107, ""end"": 110, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""c97""}, {""start"": 110, ""end"": 115, ""type"": ""DESC"", ""entity"": "" from""}, {""start"": 116, ""end"": 119, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""z24""}, {""start"": 119, ""end"": 119, ""type"": ""DESC"", ""entity"": "".""}]"
137,The spatial distinction between Plu and Pe must not exceed the spatial distinction between o and rot.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The spatial distinction between""}, {""start"": 32, ""end"": 35, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Plu""}, {""start"": 35, ""end"": 39, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 40, ""end"": 42, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Pe""}, {""start"": 42, ""end"": 47, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 48, ""end"": 58, ""type"": ""DistneDist"", ""entity"": ""not exceed""}, {""start"": 58, ""end"": 90, ""type"": ""DESC"", ""entity"": "" the spatial distinction between""}, {""start"": 91, ""end"": 92, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""o""}, {""start"": 92, ""end"": 96, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 97, ""end"": 100, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""rot""}, {""start"": 100, ""end"": 100, ""type"": ""DESC"", ""entity"": "".""}]"
138,The separation in distance linking Position ho and el should be less than the separation in distance linking ia and Po.,"[{""start"": 0, ""end"": 34, ""type"": ""DESC"", ""entity"": ""The separation in distance linking""}, {""start"": 35, ""end"": 46, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Position ho""}, {""start"": 46, ""end"": 50, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 51, ""end"": 53, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""el""}, {""start"": 53, ""end"": 63, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 64, ""end"": 73, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 73, ""end"": 108, ""type"": ""DESC"", ""entity"": "" the separation in distance linking""}, {""start"": 109, ""end"": 111, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""ia""}, {""start"": 111, ""end"": 115, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 116, ""end"": 118, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Po""}, {""start"": 118, ""end"": 118, ""type"": ""DESC"", ""entity"": "".""}]"
139,The gap between ga and pa ought to be smaller than the gap between ike and mber.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 18, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""ga""}, {""start"": 18, ""end"": 22, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 23, ""end"": 25, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""pa""}, {""start"": 25, ""end"": 37, ""type"": ""DESC"", ""entity"": "" ought to be""}, {""start"": 38, ""end"": 50, ""type"": ""DistltDist"", ""entity"": ""smaller than""}, {""start"": 50, ""end"": 66, ""type"": ""DESC"", ""entity"": "" the gap between""}, {""start"": 67, ""end"": 70, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""ike""}, {""start"": 70, ""end"": 74, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 75, ""end"": 79, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""mber""}, {""start"": 79, ""end"": 79, ""type"": ""DESC"", ""entity"": "".""}]"
140,The spatial differentiation between uebec and Sra should be less than the spatial differentiation between Sform and Sir.,"[{""start"": 0, ""end"": 35, ""type"": ""DESC"", ""entity"": ""The spatial differentiation between""}, {""start"": 36, ""end"": 41, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""uebec""}, {""start"": 41, ""end"": 45, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 46, ""end"": 49, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Sra""}, {""start"": 49, ""end"": 59, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 60, ""end"": 69, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 69, ""end"": 105, ""type"": ""DESC"", ""entity"": "" the spatial differentiation between""}, {""start"": 106, ""end"": 111, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Sform""}, {""start"": 111, ""end"": 115, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 116, ""end"": 119, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Sir""}, {""start"": 119, ""end"": 119, ""type"": ""DESC"", ""entity"": "".""}]"
141,The disparity in distance separating Plf from Dw 2 should be less than the disparity in distance separating P876 from g 4.,"[{""start"": 0, ""end"": 36, ""type"": ""DESC"", ""entity"": ""The disparity in distance separating""}, {""start"": 37, ""end"": 40, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Plf""}, {""start"": 40, ""end"": 45, ""type"": ""DESC"", ""entity"": "" from""}, {""start"": 46, ""end"": 50, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Dw 2""}, {""start"": 50, ""end"": 60, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 61, ""end"": 70, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 70, ""end"": 107, ""type"": ""DESC"", ""entity"": "" the disparity in distance separating""}, {""start"": 108, ""end"": 112, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""P876""}, {""start"": 112, ""end"": 117, ""type"": ""DESC"", ""entity"": "" from""}, {""start"": 118, ""end"": 121, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""g 4""}, {""start"": 121, ""end"": 121, ""type"": ""DESC"", ""entity"": "".""}]"
142,The spatial interval connecting Zona and Zar must be less than the spatial interval connecting Reo and ZoeSia.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The spatial interval connecting""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Zona""}, {""start"": 36, ""end"": 40, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 41, ""end"": 44, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Zar""}, {""start"": 44, ""end"": 52, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 53, ""end"": 62, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 62, ""end"": 94, ""type"": ""DESC"", ""entity"": "" the spatial interval connecting""}, {""start"": 95, ""end"": 98, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Reo""}, {""start"": 98, ""end"": 102, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 103, ""end"": 109, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""ZoeSia""}, {""start"": 109, ""end"": 109, ""type"": ""DESC"", ""entity"": "".""}]"
143,The separation in distance linking Venulta and Reside should be less than the separation in distance linking Vextrot and Re.,"[{""start"": 0, ""end"": 34, ""type"": ""DESC"", ""entity"": ""The separation in distance linking""}, {""start"": 35, ""end"": 42, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Venulta""}, {""start"": 42, ""end"": 46, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 47, ""end"": 53, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Reside""}, {""start"": 53, ""end"": 63, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 64, ""end"": 73, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 73, ""end"": 108, ""type"": ""DESC"", ""entity"": "" the separation in distance linking""}, {""start"": 109, ""end"": 116, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Vextrot""}, {""start"": 116, ""end"": 120, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 121, ""end"": 123, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Re""}, {""start"": 123, ""end"": 123, ""type"": ""DESC"", ""entity"": "".""}]"
144,The distinction in distance separating Locarlie from PoA must be smaller than the distinction in distance separating  Br from C.,"[{""start"": 0, ""end"": 38, ""type"": ""DESC"", ""entity"": ""The distinction in distance separating""}, {""start"": 39, ""end"": 47, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Locarlie""}, {""start"": 47, ""end"": 52, ""type"": ""DESC"", ""entity"": "" from""}, {""start"": 53, ""end"": 56, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""PoA""}, {""start"": 56, ""end"": 64, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 65, ""end"": 77, ""type"": ""DistltDist"", ""entity"": ""smaller than""}, {""start"": 77, ""end"": 117, ""type"": ""DESC"", ""entity"": "" the distinction in distance separating ""}, {""start"": 118, ""end"": 120, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Br""}, {""start"": 120, ""end"": 125, ""type"": ""DESC"", ""entity"": "" from""}, {""start"": 126, ""end"": 127, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""C""}, {""start"": 127, ""end"": 127, ""type"": ""DESC"", ""entity"": "".""}]"
145,The separation between Ho1 and SZ needs to be less than the separation between Y3 and Sce.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 26, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Ho1""}, {""start"": 26, ""end"": 30, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 31, ""end"": 33, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""SZ""}, {""start"": 33, ""end"": 45, ""type"": ""DESC"", ""entity"": "" needs to be""}, {""start"": 46, ""end"": 55, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 55, ""end"": 78, ""type"": ""DESC"", ""entity"": "" the separation between""}, {""start"": 79, ""end"": 81, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Y3""}, {""start"": 81, ""end"": 85, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 86, ""end"": 89, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Sce""}, {""start"": 89, ""end"": 89, ""type"": ""DESC"", ""entity"": "".""}]"
146,The spatial interval connecting Ppha and Pravo must be less than the spatial interval connecting e23 and Polta.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The spatial interval connecting""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Ppha""}, {""start"": 36, ""end"": 40, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 41, ""end"": 46, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Pravo""}, {""start"": 46, ""end"": 54, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 55, ""end"": 64, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 64, ""end"": 96, ""type"": ""DESC"", ""entity"": "" the spatial interval connecting""}, {""start"": 97, ""end"": 100, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""e23""}, {""start"": 100, ""end"": 104, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 105, ""end"": 110, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Polta""}, {""start"": 110, ""end"": 110, ""type"": ""DESC"", ""entity"": "".""}]"
147,The physical gap between SA and StreB must be less than the physical gap between ctC and ureD.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The physical gap between""}, {""start"": 25, ""end"": 27, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""SA""}, {""start"": 27, ""end"": 31, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 32, ""end"": 37, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""StreB""}, {""start"": 37, ""end"": 45, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 46, ""end"": 55, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 55, ""end"": 80, ""type"": ""DESC"", ""entity"": "" the physical gap between""}, {""start"": 81, ""end"": 84, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""ctC""}, {""start"": 84, ""end"": 88, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 89, ""end"": 93, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""ureD""}, {""start"": 93, ""end"": 93, ""type"": ""DESC"", ""entity"": "".""}]"
148,The disparity in distance separating LoX from oe1 should be less than the disparity in distance separating on2 from Ertp0.,"[{""start"": 0, ""end"": 36, ""type"": ""DESC"", ""entity"": ""The disparity in distance separating""}, {""start"": 37, ""end"": 40, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""LoX""}, {""start"": 40, ""end"": 45, ""type"": ""DESC"", ""entity"": "" from""}, {""start"": 46, ""end"": 49, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""oe1""}, {""start"": 49, ""end"": 59, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 60, ""end"": 69, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 69, ""end"": 106, ""type"": ""DESC"", ""entity"": "" the disparity in distance separating""}, {""start"": 107, ""end"": 110, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""on2""}, {""start"": 110, ""end"": 115, ""type"": ""DESC"", ""entity"": "" from""}, {""start"": 116, ""end"": 121, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Ertp0""}, {""start"": 121, ""end"": 121, ""type"": ""DESC"", ""entity"": "".""}]"
149,The spatial distinction between lu and ee must not exceed the spatial distinction between Pgo and Prot.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The spatial distinction between""}, {""start"": 32, ""end"": 34, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""lu""}, {""start"": 34, ""end"": 38, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 39, ""end"": 41, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""ee""}, {""start"": 41, ""end"": 46, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 47, ""end"": 57, ""type"": ""DistneDist"", ""entity"": ""not exceed""}, {""start"": 57, ""end"": 89, ""type"": ""DESC"", ""entity"": "" the spatial distinction between""}, {""start"": 90, ""end"": 93, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Pgo""}, {""start"": 93, ""end"": 97, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 98, ""end"": 102, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Prot""}, {""start"": 102, ""end"": 102, ""type"": ""DESC"", ""entity"": "".""}]"
150,The separation in distance linking Poscho and Pol should be less than the separation in distance linking ia and iet.,"[{""start"": 0, ""end"": 34, ""type"": ""DESC"", ""entity"": ""The separation in distance linking""}, {""start"": 35, ""end"": 41, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Poscho""}, {""start"": 41, ""end"": 45, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 46, ""end"": 49, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Pol""}, {""start"": 49, ""end"": 59, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 60, ""end"": 69, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 69, ""end"": 104, ""type"": ""DESC"", ""entity"": "" the separation in distance linking""}, {""start"": 105, ""end"": 107, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""ia""}, {""start"": 107, ""end"": 111, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 112, ""end"": 115, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""iet""}, {""start"": 115, ""end"": 115, ""type"": ""DESC"", ""entity"": "".""}]"
151,The gap between La and Lappa ought to be smaller than the gap between ike and Lber.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 18, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""La""}, {""start"": 18, ""end"": 22, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 23, ""end"": 28, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Lappa""}, {""start"": 28, ""end"": 40, ""type"": ""DESC"", ""entity"": "" ought to be""}, {""start"": 41, ""end"": 53, ""type"": ""DistltDist"", ""entity"": ""smaller than""}, {""start"": 53, ""end"": 69, ""type"": ""DESC"", ""entity"": "" the gap between""}, {""start"": 70, ""end"": 73, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""ike""}, {""start"": 73, ""end"": 77, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 78, ""end"": 82, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Lber""}, {""start"": 82, ""end"": 82, ""type"": ""DESC"", ""entity"": "".""}]"
152,The spatial differentiation between bec and Srra should be less than the spatial differentiation between Siorm and sor.,"[{""start"": 0, ""end"": 35, ""type"": ""DESC"", ""entity"": ""The spatial differentiation between""}, {""start"": 36, ""end"": 39, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""bec""}, {""start"": 39, ""end"": 43, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 44, ""end"": 48, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Srra""}, {""start"": 48, ""end"": 58, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 59, ""end"": 68, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 68, ""end"": 104, ""type"": ""DESC"", ""entity"": "" the spatial differentiation between""}, {""start"": 105, ""end"": 110, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Siorm""}, {""start"": 110, ""end"": 114, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 115, ""end"": 118, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""sor""}, {""start"": 118, ""end"": 118, ""type"": ""DESC"", ""entity"": "".""}]"
153,The disparity in distance separating Plsf from azd3 should be less than the disparity in distance separating Szma from DZ2.,"[{""start"": 0, ""end"": 36, ""type"": ""DESC"", ""entity"": ""The disparity in distance separating""}, {""start"": 37, ""end"": 41, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Plsf""}, {""start"": 41, ""end"": 46, ""type"": ""DESC"", ""entity"": "" from""}, {""start"": 47, ""end"": 51, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""azd3""}, {""start"": 51, ""end"": 61, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 62, ""end"": 71, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 71, ""end"": 108, ""type"": ""DESC"", ""entity"": "" the disparity in distance separating""}, {""start"": 109, ""end"": 113, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Szma""}, {""start"": 113, ""end"": 118, ""type"": ""DESC"", ""entity"": "" from""}, {""start"": 119, ""end"": 122, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""DZ2""}, {""start"": 122, ""end"": 122, ""type"": ""DESC"", ""entity"": "".""}]"
154,The spatial interval connecting Za and Zr must be less than the spatial interval connecting Za and Zosne.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The spatial interval connecting""}, {""start"": 32, ""end"": 34, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Za""}, {""start"": 34, ""end"": 38, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 39, ""end"": 41, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Zr""}, {""start"": 41, ""end"": 49, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 50, ""end"": 59, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 59, ""end"": 91, ""type"": ""DESC"", ""entity"": "" the spatial interval connecting""}, {""start"": 92, ""end"": 94, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Za""}, {""start"": 94, ""end"": 98, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 99, ""end"": 104, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Zosne""}, {""start"": 104, ""end"": 104, ""type"": ""DESC"", ""entity"": "".""}]"
155,The separation in distance linking Venta and Residence 1 should be less than the separation in distance linking VFot and Residence 3.,"[{""start"": 0, ""end"": 34, ""type"": ""DESC"", ""entity"": ""The separation in distance linking""}, {""start"": 35, ""end"": 40, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Venta""}, {""start"": 40, ""end"": 44, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 45, ""end"": 56, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Residence 1""}, {""start"": 56, ""end"": 66, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 67, ""end"": 76, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 76, ""end"": 111, ""type"": ""DESC"", ""entity"": "" the separation in distance linking""}, {""start"": 112, ""end"": 116, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""VFot""}, {""start"": 116, ""end"": 120, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 121, ""end"": 132, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Residence 3""}, {""start"": 132, ""end"": 132, ""type"": ""DESC"", ""entity"": "".""}]"
156,The distinction in distance separating Locnlie from Po A must be smaller than the distinction in distance separating avo from Po2.,"[{""start"": 0, ""end"": 38, ""type"": ""DESC"", ""entity"": ""The distinction in distance separating""}, {""start"": 39, ""end"": 46, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Locnlie""}, {""start"": 46, ""end"": 51, ""type"": ""DESC"", ""entity"": "" from""}, {""start"": 52, ""end"": 56, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Po A""}, {""start"": 56, ""end"": 64, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 65, ""end"": 77, ""type"": ""DistltDist"", ""entity"": ""smaller than""}, {""start"": 77, ""end"": 116, ""type"": ""DESC"", ""entity"": "" the distinction in distance separating""}, {""start"": 117, ""end"": 120, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""avo""}, {""start"": 120, ""end"": 125, ""type"": ""DESC"", ""entity"": "" from""}, {""start"": 126, ""end"": 129, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Po2""}, {""start"": 129, ""end"": 129, ""type"": ""DESC"", ""entity"": "".""}]"
