,problem,problem_entities
114,It is essential that m is below 20 in value.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'It is essential that'}, {'start': 21, 'end': 22, 'type': 'VARIABLE', 'entity': 'm'}, {'start': 22, 'end': 25, 'type': 'DESC', 'entity': ' is'}, {'start': 26, 'end': 31, 'type': 'DESC', 'entity': 'below'}, {'start': 32, 'end': 34, 'type': 'PARAMETER', 'entity': '20'}, {'start': 34, 'end': 43, 'type': 'DESC', 'entity': ' in value.'}]"
115,Uniform must exceed 85.,"[{'start': 0, 'end': 7, 'type': 'VARIABLE', 'entity': 'Uniform'}, {'start': 7, 'end': 12, 'type': 'DESC', 'entity': ' must'}, {'start': 13, 'end': 19, 'type': 'DESC', 'entity': 'exceed'}, {'start': 20, 'end': 22, 'type': 'PARAMETER', 'entity': '85'}, {'start': 22, 'end': 22, 'type': 'DESC', 'entity': '.'}]"
116,Victor should be less than 40.,"[{'start': 0, 'end': 6, 'type': 'VARIABLE', 'entity': 'Victor'}, {'start': 6, 'end': 16, 'type': 'DESC', 'entity': ' should be'}, {'start': 17, 'end': 26, 'type': 'DESC', 'entity': 'less than'}, {'start': 27, 'end': 29, 'type': 'PARAMETER', 'entity': '40'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
117,Papa needs to be less than 55.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'Papa'}, {'start': 4, 'end': 16, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 17, 'end': 26, 'type': 'DESC', 'entity': 'less than'}, {'start': 27, 'end': 29, 'type': 'PARAMETER', 'entity': '55'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
118,ray must be higher than 50.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'ray'}, {'start': 3, 'end': 11, 'type': 'DESC', 'entity': ' must be'}, {'start': 12, 'end': 23, 'type': 'DESC', 'entity': 'higher than'}, {'start': 24, 'end': 26, 'type': 'PARAMETER', 'entity': '50'}, {'start': 26, 'end': 26, 'type': 'DESC', 'entity': '.'}]"
119,Yankee should surpass 77.,"[{'start': 0, 'end': 6, 'type': 'VARIABLE', 'entity': 'Yankee'}, {'start': 6, 'end': 13, 'type': 'DESC', 'entity': ' should'}, {'start': 14, 'end': 21, 'type': 'DESC', 'entity': 'surpass'}, {'start': 22, 'end': 24, 'type': 'PARAMETER', 'entity': '77'}, {'start': 24, 'end': 24, 'type': 'DESC', 'entity': '.'}]"
120,T should be less than 80.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'T'}, {'start': 1, 'end': 11, 'type': 'DESC', 'entity': ' should be'}, {'start': 12, 'end': 21, 'type': 'DESC', 'entity': 'less than'}, {'start': 22, 'end': 24, 'type': 'PARAMETER', 'entity': '80'}, {'start': 24, 'end': 24, 'type': 'DESC', 'entity': '.'}]"
121,R must be below 60.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'R'}, {'start': 1, 'end': 9, 'type': 'DESC', 'entity': ' must be'}, {'start': 10, 'end': 15, 'type': 'DESC', 'entity': 'below'}, {'start': 16, 'end': 18, 'type': 'PARAMETER', 'entity': '60'}, {'start': 18, 'end': 18, 'type': 'DESC', 'entity': '.'}]"
122,S must be less than 90.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'S'}, {'start': 1, 'end': 9, 'type': 'DESC', 'entity': ' must be'}, {'start': 10, 'end': 19, 'type': 'VARIABLE', 'entity': 'less than'}, {'start': 20, 'end': 22, 'type': 'PARAMETER', 'entity': '90'}, {'start': 22, 'end': 22, 'type': 'DESC', 'entity': '.'}]"
123,P needs to be lower than 70.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'P'}, {'start': 1, 'end': 13, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 14, 'end': 24, 'type': 'DESC', 'entity': 'lower than'}, {'start': 25, 'end': 27, 'type': 'PARAMETER', 'entity': '70'}, {'start': 27, 'end': 27, 'type': 'DESC', 'entity': '.'}]"
124,O should not exceed 50.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'O'}, {'start': 1, 'end': 8, 'type': 'DESC', 'entity': ' should'}, {'start': 9, 'end': 19, 'type': 'DESC', 'entity': 'not exceed'}, {'start': 20, 'end': 22, 'type': 'PARAMETER', 'entity': '50'}, {'start': 22, 'end': 22, 'type': 'DESC', 'entity': '.'}]"
125,XYsZ should be less than 500.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'XYsZ'}, {'start': 4, 'end': 14, 'type': 'DESC', 'entity': ' should be'}, {'start': 15, 'end': 24, 'type': 'DESC', 'entity': 'less than'}, {'start': 25, 'end': 28, 'type': 'PARAMETER', 'entity': '500'}, {'start': 28, 'end': 28, 'type': 'DESC', 'entity': '.'}]"
126,LMfN must not surpass 700.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'LMfN'}, {'start': 4, 'end': 13, 'type': 'DESC', 'entity': ' must not'}, {'start': 14, 'end': 21, 'type': 'DESC', 'entity': 'surpass'}, {'start': 22, 'end': 25, 'type': 'PARAMETER', 'entity': '700'}, {'start': 25, 'end': 25, 'type': 'DESC', 'entity': '.'}]"
127,dEsF should be lower than 400.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'dEsF'}, {'start': 4, 'end': 14, 'type': 'DESC', 'entity': ' should be'}, {'start': 15, 'end': 25, 'type': 'DESC', 'entity': 'lower than'}, {'start': 26, 'end': 29, 'type': 'PARAMETER', 'entity': '400'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
128,GcHI should not exceed 600.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'GcHI'}, {'start': 4, 'end': 11, 'type': 'DESC', 'entity': ' should'}, {'start': 12, 'end': 22, 'type': 'DESC', 'entity': 'not exceed'}, {'start': 23, 'end': 26, 'type': 'PARAMETER', 'entity': '600'}, {'start': 26, 'end': 26, 'type': 'DESC', 'entity': '.'}]"
129,NV must be smaller than 9 in magnitude.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'NV'}, {'start': 2, 'end': 10, 'type': 'DESC', 'entity': ' must be'}, {'start': 11, 'end': 23, 'type': 'DESC', 'entity': 'smaller than'}, {'start': 24, 'end': 25, 'type': 'PARAMETER', 'entity': '9'}, {'start': 25, 'end': 38, 'type': 'DESC', 'entity': ' in magnitude.'}]"
130,conservatory7 should be below 60.,"[{'start': 0, 'end': 13, 'type': 'VARIABLE', 'entity': 'conservatory7'}, {'start': 13, 'end': 23, 'type': 'DESC', 'entity': ' should be'}, {'start': 24, 'end': 29, 'type': 'DESC', 'entity': 'below'}, {'start': 30, 'end': 32, 'type': 'PARAMETER', 'entity': '60'}, {'start': 32, 'end': 32, 'type': 'DESC', 'entity': '.'}]"
131,post 15 should be fewer than 700.,"[{'start': 0, 'end': 7, 'type': 'VARIABLE', 'entity': 'post 15'}, {'start': 7, 'end': 17, 'type': 'DESC', 'entity': ' should be'}, {'start': 18, 'end': 28, 'type': 'DESC', 'entity': 'fewer than'}, {'start': 29, 'end': 32, 'type': 'PARAMETER', 'entity': '700'}, {'start': 32, 'end': 32, 'type': 'DESC', 'entity': '.'}]"
132,solution6 must be less than 8.,"[{'start': 0, 'end': 9, 'type': 'VARIABLE', 'entity': 'solution6'}, {'start': 9, 'end': 17, 'type': 'DESC', 'entity': ' must be'}, {'start': 18, 'end': 27, 'type': 'DESC', 'entity': 'less than'}, {'start': 28, 'end': 29, 'type': 'PARAMETER', 'entity': '8'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
133,The task 3 should be less than 25.,"[{'start': 0, 'end': 3, 'type': 'DESC', 'entity': 'The'}, {'start': 4, 'end': 10, 'type': 'VARIABLE', 'entity': 'task 3'}, {'start': 10, 'end': 20, 'type': 'DESC', 'entity': ' should be'}, {'start': 21, 'end': 30, 'type': 'DESC', 'entity': 'less than'}, {'start': 31, 'end': 33, 'type': 'PARAMETER', 'entity': '25'}, {'start': 33, 'end': 33, 'type': 'DESC', 'entity': '.'}]"
134,"city5 should be less than 200,000.","[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'city5'}, {'start': 5, 'end': 15, 'type': 'DESC', 'entity': ' should be'}, {'start': 16, 'end': 25, 'type': 'DESC', 'entity': 'less than'}, {'start': 26, 'end': 33, 'type': 'PARAMETER', 'entity': '200,000'}, {'start': 33, 'end': 33, 'type': 'DESC', 'entity': '.'}]"
135,building 2 should be below 60.,"[{'start': 0, 'end': 10, 'type': 'VARIABLE', 'entity': 'building 2'}, {'start': 10, 'end': 20, 'type': 'DESC', 'entity': ' should be'}, {'start': 21, 'end': 26, 'type': 'DESC', 'entity': 'below'}, {'start': 27, 'end': 29, 'type': 'PARAMETER', 'entity': '60'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
136,election8 must be less than 50.,"[{'start': 0, 'end': 9, 'type': 'VARIABLE', 'entity': 'election8'}, {'start': 9, 'end': 17, 'type': 'DESC', 'entity': ' must be'}, {'start': 18, 'end': 27, 'type': 'DESC', 'entity': 'less than'}, {'start': 28, 'end': 30, 'type': 'PARAMETER', 'entity': '50'}, {'start': 30, 'end': 30, 'type': 'DESC', 'entity': '.'}]"
137,water should be less than 5.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'water'}, {'start': 5, 'end': 15, 'type': 'DESC', 'entity': ' should be'}, {'start': 16, 'end': 25, 'type': 'DESC', 'entity': 'less than'}, {'start': 26, 'end': 27, 'type': 'PARAMETER', 'entity': '5'}, {'start': 27, 'end': 27, 'type': 'DESC', 'entity': '.'}]"
138,The game 11 should be less than 150.,"[{'start': 0, 'end': 3, 'type': 'DESC', 'entity': 'The'}, {'start': 4, 'end': 11, 'type': 'VARIABLE', 'entity': 'game 11'}, {'start': 11, 'end': 21, 'type': 'DESC', 'entity': ' should be'}, {'start': 22, 'end': 31, 'type': 'DESC', 'entity': 'less than'}, {'start': 32, 'end': 35, 'type': 'PARAMETER', 'entity': '150'}, {'start': 35, 'end': 35, 'type': 'DESC', 'entity': '.'}]"
139,The event 4 must be less than 2000.,"[{'start': 0, 'end': 3, 'type': 'DESC', 'entity': 'The'}, {'start': 4, 'end': 11, 'type': 'VARIABLE', 'entity': 'event 4'}, {'start': 11, 'end': 19, 'type': 'DESC', 'entity': ' must be'}, {'start': 20, 'end': 29, 'type': 'DESC', 'entity': 'less than'}, {'start': 30, 'end': 34, 'type': 'PARAMETER', 'entity': '2000'}, {'start': 34, 'end': 34, 'type': 'DESC', 'entity': '.'}]"
140,hothouse8 should not exceed 25.,"[{'start': 0, 'end': 9, 'type': 'VARIABLE', 'entity': 'hothouse8'}, {'start': 9, 'end': 16, 'type': 'DESC', 'entity': ' should'}, {'start': 17, 'end': 27, 'type': 'DESC', 'entity': 'not exceed'}, {'start': 28, 'end': 30, 'type': 'PARAMETER', 'entity': '25'}, {'start': 30, 'end': 30, 'type': 'DESC', 'entity': '.'}]"
141,post 16 should be less than 300.,"[{'start': 0, 'end': 7, 'type': 'VARIABLE', 'entity': 'post 16'}, {'start': 7, 'end': 17, 'type': 'DESC', 'entity': ' should be'}, {'start': 18, 'end': 27, 'type': 'DESC', 'entity': 'less than'}, {'start': 28, 'end': 31, 'type': 'PARAMETER', 'entity': '300'}, {'start': 31, 'end': 31, 'type': 'DESC', 'entity': '.'}]"
142,solution7 must be less than 4.,"[{'start': 0, 'end': 9, 'type': 'VARIABLE', 'entity': 'solution7'}, {'start': 9, 'end': 17, 'type': 'DESC', 'entity': ' must be'}, {'start': 18, 'end': 27, 'type': 'DESC', 'entity': 'less than'}, {'start': 28, 'end': 29, 'type': 'PARAMETER', 'entity': '4'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
143,t 5 should be less than 15.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 't 5'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 23, 'type': 'DESC', 'entity': 'less than'}, {'start': 24, 'end': 26, 'type': 'PARAMETER', 'entity': '15'}, {'start': 26, 'end': 26, 'type': 'DESC', 'entity': '.'}]"
144,"c 3 should be less than 80,000.","[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'c 3'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 23, 'type': 'DESC', 'entity': 'less than'}, {'start': 24, 'end': 30, 'type': 'PARAMETER', 'entity': '80,000'}, {'start': 30, 'end': 30, 'type': 'DESC', 'entity': '.'}]"
145,b6 should be below 40.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'b6'}, {'start': 2, 'end': 12, 'type': 'DESC', 'entity': ' should be'}, {'start': 13, 'end': 18, 'type': 'DESC', 'entity': 'below'}, {'start': 19, 'end': 21, 'type': 'PARAMETER', 'entity': '40'}, {'start': 21, 'end': 21, 'type': 'DESC', 'entity': '.'}]"
146,e10 must be less than 30.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'e10'}, {'start': 3, 'end': 11, 'type': 'DESC', 'entity': ' must be'}, {'start': 12, 'end': 21, 'type': 'DESC', 'entity': 'less than'}, {'start': 22, 'end': 24, 'type': 'PARAMETER', 'entity': '30'}, {'start': 24, 'end': 24, 'type': 'DESC', 'entity': '.'}]"
147,ater 9 should be less than 45.,"[{'start': 0, 'end': 6, 'type': 'VARIABLE', 'entity': 'ater 9'}, {'start': 6, 'end': 16, 'type': 'DESC', 'entity': ' should be'}, {'start': 17, 'end': 26, 'type': 'DESC', 'entity': 'less than'}, {'start': 27, 'end': 29, 'type': 'PARAMETER', 'entity': '45'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
148,gme13 should be less than 75.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'gme13'}, {'start': 5, 'end': 15, 'type': 'DESC', 'entity': ' should be'}, {'start': 16, 'end': 25, 'type': 'DESC', 'entity': 'less than'}, {'start': 26, 'end': 28, 'type': 'PARAMETER', 'entity': '75'}, {'start': 28, 'end': 28, 'type': 'DESC', 'entity': '.'}]"
149,ent 2 must be fewer than 800.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'ent 2'}, {'start': 5, 'end': 13, 'type': 'DESC', 'entity': ' must be'}, {'start': 14, 'end': 24, 'type': 'DESC', 'entity': 'fewer than'}, {'start': 25, 'end': 28, 'type': 'PARAMETER', 'entity': '800'}, {'start': 28, 'end': 28, 'type': 'DESC', 'entity': '.'}]"
150,pha should be less than or equal to 3.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'pha'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 32, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 32, 'end': 35, 'type': 'DESC', 'entity': ' to'}, {'start': 36, 'end': 37, 'type': 'PARAMETER', 'entity': '3'}, {'start': 37, 'end': 37, 'type': 'DESC', 'entity': '.'}]"
151,oxrot must be less than or equal to 5.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'oxrot'}, {'start': 5, 'end': 13, 'type': 'DESC', 'entity': ' must be'}, {'start': 14, 'end': 32, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 32, 'end': 35, 'type': 'DESC', 'entity': ' to'}, {'start': 36, 'end': 37, 'type': 'PARAMETER', 'entity': '5'}, {'start': 37, 'end': 37, 'type': 'DESC', 'entity': '.'}]"
152,ie2 needs to be less than or equal to -1.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'ie2'}, {'start': 3, 'end': 15, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 16, 'end': 34, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 34, 'end': 37, 'type': 'DESC', 'entity': ' to'}, {'start': 38, 'end': 40, 'type': 'PARAMETER', 'entity': '-1'}, {'start': 40, 'end': 40, 'type': 'DESC', 'entity': '.'}]"
153,The quantity O must be less than or equal to -2.,"[{'start': 0, 'end': 12, 'type': 'DESC', 'entity': 'The quantity'}, {'start': 13, 'end': 14, 'type': 'VARIABLE', 'entity': 'O'}, {'start': 14, 'end': 22, 'type': 'DESC', 'entity': ' must be'}, {'start': 23, 'end': 41, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 41, 'end': 44, 'type': 'DESC', 'entity': ' to'}, {'start': 45, 'end': 47, 'type': 'PARAMETER', 'entity': '-2'}, {'start': 47, 'end': 47, 'type': 'DESC', 'entity': '.'}]"
154,Ensure that eq1 is of a magnitude less than or equal to 4.,"[{'start': 0, 'end': 11, 'type': 'DESC', 'entity': 'Ensure that'}, {'start': 12, 'end': 15, 'type': 'VARIABLE', 'entity': 'eq1'}, {'start': 15, 'end': 33, 'type': 'DESC', 'entity': ' is of a magnitude'}, {'start': 34, 'end': 52, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 52, 'end': 55, 'type': 'DESC', 'entity': ' to'}, {'start': 56, 'end': 57, 'type': 'PARAMETER', 'entity': '4'}, {'start': 57, 'end': 57, 'type': 'DESC', 'entity': '.'}]"
155,It is imperative that sa 22 is below or equal a value of 1.,"[{'start': 0, 'end': 21, 'type': 'DESC', 'entity': 'It is imperative that'}, {'start': 22, 'end': 27, 'type': 'VARIABLE', 'entity': 'sa 22'}, {'start': 27, 'end': 30, 'type': 'DESC', 'entity': ' is'}, {'start': 31, 'end': 45, 'type': 'DESC', 'entity': 'below or equal'}, {'start': 45, 'end': 56, 'type': 'DESC', 'entity': ' a value of'}, {'start': 57, 'end': 58, 'type': 'PARAMETER', 'entity': '1'}, {'start': 58, 'end': 58, 'type': 'DESC', 'entity': '.'}]"
156,The condition demands that l2ta is below or equal to -2.,"[{'start': 0, 'end': 26, 'type': 'DESC', 'entity': 'The condition demands that'}, {'start': 27, 'end': 31, 'type': 'VARIABLE', 'entity': 'l2ta'}, {'start': 31, 'end': 34, 'type': 'DESC', 'entity': ' is'}, {'start': 35, 'end': 49, 'type': 'DESC', 'entity': 'below or equal'}, {'start': 49, 'end': 52, 'type': 'DESC', 'entity': ' to'}, {'start': 53, 'end': 55, 'type': 'PARAMETER', 'entity': '-2'}, {'start': 55, 'end': 55, 'type': 'DESC', 'entity': '.'}]"
157,j must be set lower than or equal to 3.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'j'}, {'start': 1, 'end': 13, 'type': 'DESC', 'entity': ' must be set'}, {'start': 14, 'end': 33, 'type': 'DESC', 'entity': 'lower than or equal'}, {'start': 33, 'end': 36, 'type': 'DESC', 'entity': ' to'}, {'start': 37, 'end': 38, 'type': 'PARAMETER', 'entity': '3'}, {'start': 38, 'end': 38, 'type': 'DESC', 'entity': '.'}]"
158,Hl2 is less than or equal to -60.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'Hl2'}, {'start': 3, 'end': 6, 'type': 'DESC', 'entity': ' is'}, {'start': 7, 'end': 25, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 25, 'end': 28, 'type': 'DESC', 'entity': ' to'}, {'start': 29, 'end': 32, 'type': 'PARAMETER', 'entity': '-60'}, {'start': 32, 'end': 32, 'type': 'DESC', 'entity': '.'}]"
159,vember9 is below or equal to 15.,"[{'start': 0, 'end': 7, 'type': 'VARIABLE', 'entity': 'vember9'}, {'start': 7, 'end': 10, 'type': 'DESC', 'entity': ' is'}, {'start': 11, 'end': 25, 'type': 'DESC', 'entity': 'below or equal'}, {'start': 25, 'end': 28, 'type': 'DESC', 'entity': ' to'}, {'start': 29, 'end': 31, 'type': 'PARAMETER', 'entity': '15'}, {'start': 31, 'end': 31, 'type': 'DESC', 'entity': '.'}]"
160,mp must be less than or equal to 300.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'mp'}, {'start': 2, 'end': 10, 'type': 'DESC', 'entity': ' must be'}, {'start': 11, 'end': 29, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 29, 'end': 32, 'type': 'DESC', 'entity': ' to'}, {'start': 33, 'end': 36, 'type': 'PARAMETER', 'entity': '300'}, {'start': 36, 'end': 36, 'type': 'DESC', 'entity': '.'}]"
161,f6 needs tobe less than or equal to 30.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'f6'}, {'start': 2, 'end': 13, 'type': 'DESC', 'entity': ' needs tobe'}, {'start': 14, 'end': 32, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 32, 'end': 35, 'type': 'DESC', 'entity': ' to'}, {'start': 36, 'end': 38, 'type': 'PARAMETER', 'entity': '30'}, {'start': 38, 'end': 38, 'type': 'DESC', 'entity': '.'}]"
162,M 9 must attain a value less than or equal to 55.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'M 9'}, {'start': 3, 'end': 23, 'type': 'DESC', 'entity': ' must attain a value'}, {'start': 24, 'end': 42, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 42, 'end': 45, 'type': 'DESC', 'entity': ' to'}, {'start': 46, 'end': 48, 'type': 'PARAMETER', 'entity': '55'}, {'start': 48, 'end': 48, 'type': 'DESC', 'entity': '.'}]"
163,enj must be less than or equal to -3.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'enj'}, {'start': 3, 'end': 11, 'type': 'DESC', 'entity': ' must be'}, {'start': 12, 'end': 30, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 30, 'end': 33, 'type': 'DESC', 'entity': ' to'}, {'start': 34, 'end': 36, 'type': 'PARAMETER', 'entity': '-3'}, {'start': 36, 'end': 36, 'type': 'DESC', 'entity': '.'}]"
164,at needs to be below or equal to 18 in value.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'at'}, {'start': 2, 'end': 14, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 15, 'end': 29, 'type': 'DESC', 'entity': 'below or equal'}, {'start': 29, 'end': 32, 'type': 'DESC', 'entity': ' to'}, {'start': 33, 'end': 35, 'type': 'PARAMETER', 'entity': '18'}, {'start': 35, 'end': 44, 'type': 'DESC', 'entity': ' in value.'}]"
165,fosrm must be less or equal to 80.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'fosrm'}, {'start': 5, 'end': 13, 'type': 'DESC', 'entity': ' must be'}, {'start': 14, 'end': 27, 'type': 'DESC', 'entity': 'less or equal'}, {'start': 27, 'end': 30, 'type': 'DESC', 'entity': ' to'}, {'start': 31, 'end': 33, 'type': 'PARAMETER', 'entity': '80'}, {'start': 33, 'end': 33, 'type': 'DESC', 'entity': '.'}]"
166,ossr should be less than or equal to 35.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'ossr'}, {'start': 4, 'end': 14, 'type': 'DESC', 'entity': ' should be'}, {'start': 15, 'end': 33, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 33, 'end': 36, 'type': 'DESC', 'entity': ' to'}, {'start': 37, 'end': 39, 'type': 'PARAMETER', 'entity': '35'}, {'start': 39, 'end': 39, 'type': 'DESC', 'entity': '.'}]"
167,pa needs to be less than or equal to 50.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'pa'}, {'start': 2, 'end': 14, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 15, 'end': 33, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 33, 'end': 36, 'type': 'DESC', 'entity': ' to'}, {'start': 37, 'end': 39, 'type': 'PARAMETER', 'entity': '50'}, {'start': 39, 'end': 39, 'type': 'DESC', 'entity': '.'}]"
168,qsy must be less than or equal 55.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'qsy'}, {'start': 3, 'end': 11, 'type': 'DESC', 'entity': ' must be'}, {'start': 12, 'end': 30, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 31, 'end': 33, 'type': 'PARAMETER', 'entity': '55'}, {'start': 33, 'end': 33, 'type': 'DESC', 'entity': '.'}]"
169,kee should be less than or equal to 75.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'kee'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 32, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 32, 'end': 35, 'type': 'DESC', 'entity': ' to'}, {'start': 36, 'end': 38, 'type': 'PARAMETER', 'entity': '75'}, {'start': 38, 'end': 38, 'type': 'DESC', 'entity': '.'}]"
170,d should be less than or equal to 75.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'd'}, {'start': 1, 'end': 11, 'type': 'DESC', 'entity': ' should be'}, {'start': 12, 'end': 30, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 30, 'end': 33, 'type': 'DESC', 'entity': ' to'}, {'start': 34, 'end': 36, 'type': 'PARAMETER', 'entity': '75'}, {'start': 36, 'end': 36, 'type': 'DESC', 'entity': '.'}]"
171,w must be below or equal to 55.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'w'}, {'start': 1, 'end': 9, 'type': 'DESC', 'entity': ' must be'}, {'start': 10, 'end': 24, 'type': 'DESC', 'entity': 'below or equal'}, {'start': 24, 'end': 27, 'type': 'DESC', 'entity': ' to'}, {'start': 28, 'end': 30, 'type': 'PARAMETER', 'entity': '55'}, {'start': 30, 'end': 30, 'type': 'DESC', 'entity': '.'}]"
172,r must be less than or equal to 85.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'r'}, {'start': 1, 'end': 9, 'type': 'DESC', 'entity': ' must be'}, {'start': 10, 'end': 28, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 28, 'end': 31, 'type': 'DESC', 'entity': ' to'}, {'start': 32, 'end': 34, 'type': 'PARAMETER', 'entity': '85'}, {'start': 34, 'end': 34, 'type': 'DESC', 'entity': '.'}]"
173,u needs to be lower than or equal to 65.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'u'}, {'start': 1, 'end': 13, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 14, 'end': 33, 'type': 'DESC', 'entity': 'lower than or equal'}, {'start': 33, 'end': 36, 'type': 'DESC', 'entity': ' to'}, {'start': 37, 'end': 39, 'type': 'PARAMETER', 'entity': '65'}, {'start': 39, 'end': 39, 'type': 'DESC', 'entity': '.'}]"
174,pp88 should be less than or equal to 45.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'pp88'}, {'start': 4, 'end': 14, 'type': 'DESC', 'entity': ' should be'}, {'start': 15, 'end': 33, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 33, 'end': 36, 'type': 'DESC', 'entity': ' to'}, {'start': 37, 'end': 39, 'type': 'PARAMETER', 'entity': '45'}, {'start': 39, 'end': 39, 'type': 'DESC', 'entity': '.'}]"
175,sZ should be less than or equal to 450.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'sZ'}, {'start': 2, 'end': 12, 'type': 'DESC', 'entity': ' should be'}, {'start': 13, 'end': 31, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 31, 'end': 34, 'type': 'DESC', 'entity': ' to'}, {'start': 35, 'end': 38, 'type': 'PARAMETER', 'entity': '450'}, {'start': 38, 'end': 38, 'type': 'DESC', 'entity': '.'}]"
