,problem,problem_entities
85,The number of dislikes on the post 12 must be equal to 100.,"[{""start"": 0, ""end"": 29, ""type"": ""DESC"", ""entity"": ""The number of dislikes on the""}, {""start"": 30, ""end"": 37, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""post 12""}, {""start"": 37, ""end"": 42, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 43, ""end"": 51, ""type"": ""eq"", ""entity"": ""be equal""}, {""start"": 51, ""end"": 54, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 55, ""end"": 58, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""100""}, {""start"": 58, ""end"": 58, ""type"": ""DESC"", ""entity"": "".""}]"
86,The concentration of sugar in the solution 5 must be equal to 3%.,"[{""start"": 0, ""end"": 33, ""type"": ""DESC"", ""entity"": ""The concentration of sugar in the""}, {""start"": 34, ""end"": 44, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""solution 5""}, {""start"": 44, ""end"": 49, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 50, ""end"": 58, ""type"": ""eq"", ""entity"": ""be equal""}, {""start"": 58, ""end"": 61, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 62, ""end"": 63, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""3""}, {""start"": 63, ""end"": 64, ""type"": ""DESC"", ""entity"": ""%.""}]"
87,The time taken to complete the task 8 must be equal to 15 minutes.,"[{""start"": 0, ""end"": 30, ""type"": ""DESC"", ""entity"": ""The time taken to complete the""}, {""start"": 31, ""end"": 37, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""task 8""}, {""start"": 37, ""end"": 42, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 43, ""end"": 51, ""type"": ""eq"", ""entity"": ""be equal""}, {""start"": 51, ""end"": 54, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 55, ""end"": 57, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""15""}, {""start"": 57, ""end"": 65, ""type"": ""DESC"", ""entity"": "" minutes.""}]"
88,"The population of the city 6 must be equal to 50,000 inhabitants.","[{""start"": 0, ""end"": 21, ""type"": ""DESC"", ""entity"": ""The population of the""}, {""start"": 22, ""end"": 28, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""city 6""}, {""start"": 28, ""end"": 33, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 34, ""end"": 42, ""type"": ""eq"", ""entity"": ""be equal""}, {""start"": 42, ""end"": 45, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 46, ""end"": 52, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""50,000""}, {""start"": 52, ""end"": 64, ""type"": ""DESC"", ""entity"": "" inhabitants.""}]"
89,The height of the building2 must be equal to 30 stories.,"[{""start"": 0, ""end"": 17, ""type"": ""DESC"", ""entity"": ""The height of the""}, {""start"": 18, ""end"": 27, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""building2""}, {""start"": 27, ""end"": 32, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 33, ""end"": 41, ""type"": ""eq"", ""entity"": ""be equal""}, {""start"": 41, ""end"": 44, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 45, ""end"": 47, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""30""}, {""start"": 47, ""end"": 55, ""type"": ""DESC"", ""entity"": "" stories.""}]"
90,The voting percentage in the election 7 must be equal to 40%.,"[{""start"": 0, ""end"": 28, ""type"": ""DESC"", ""entity"": ""The voting percentage in the""}, {""start"": 29, ""end"": 39, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""election 7""}, {""start"": 39, ""end"": 44, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 45, ""end"": 52, ""type"": ""eq"", ""entity"": ""be equa""}, {""start"": 52, ""end"": 56, ""type"": ""DESC"", ""entity"": ""l to""}, {""start"": 57, ""end"": 59, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""40""}, {""start"": 59, ""end"": 60, ""type"": ""DESC"", ""entity"": ""%.""}]"
91,The acidity level of the water8 must be equal to pH 5.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The acidity level of the""}, {""start"": 25, ""end"": 31, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""water8""}, {""start"": 31, ""end"": 36, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 37, ""end"": 45, ""type"": ""eq"", ""entity"": ""be equal""}, {""start"": 45, ""end"": 51, ""type"": ""DESC"", ""entity"": "" to pH""}, {""start"": 52, ""end"": 53, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""5""}, {""start"": 53, ""end"": 53, ""type"": ""DESC"", ""entity"": "".""}]"
92,The score in the game 3 must be equal to 50 points.,"[{""start"": 0, ""end"": 16, ""type"": ""DESC"", ""entity"": ""The score in the""}, {""start"": 17, ""end"": 23, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""game 3""}, {""start"": 23, ""end"": 28, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 29, ""end"": 37, ""type"": ""eq"", ""entity"": ""be equal""}, {""start"": 37, ""end"": 40, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 41, ""end"": 43, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""50""}, {""start"": 43, ""end"": 50, ""type"": ""DESC"", ""entity"": "" points.""}]"
93,The attendance at the event 11 must be equal to 500 participants.,"[{""start"": 0, ""end"": 21, ""type"": ""DESC"", ""entity"": ""The attendance at the""}, {""start"": 22, ""end"": 30, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""event 11""}, {""start"": 30, ""end"": 35, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 36, ""end"": 44, ""type"": ""eq"", ""entity"": ""be equal""}, {""start"": 44, ""end"": 47, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 48, ""end"": 51, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""500""}, {""start"": 51, ""end"": 64, ""type"": ""DESC"", ""entity"": "" participants.""}]"
94,"The salary of the employee 6 must be equal to $40,000 per year.","[{""start"": 0, ""end"": 17, ""type"": ""DESC"", ""entity"": ""The salary of the""}, {""start"": 18, ""end"": 28, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""employee 6""}, {""start"": 28, ""end"": 33, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 34, ""end"": 42, ""type"": ""eq"", ""entity"": ""be equal""}, {""start"": 42, ""end"": 46, ""type"": ""DESC"", ""entity"": "" to ""}, {""start"": 47, ""end"": 53, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""40,000""}, {""start"": 53, ""end"": 62, ""type"": ""DESC"", ""entity"": "" per year.""}]"
95,The age of the applicant 4 must be equal to 30 years for the job position.,"[{""start"": 0, ""end"": 14, ""type"": ""DESC"", ""entity"": ""The age of the""}, {""start"": 15, ""end"": 26, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""applicant 4""}, {""start"": 26, ""end"": 31, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 32, ""end"": 40, ""type"": ""eq"", ""entity"": ""be equal""}, {""start"": 40, ""end"": 43, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 44, ""end"": 46, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""30""}, {""start"": 46, ""end"": 73, ""type"": ""DESC"", ""entity"": "" years for the job position.""}]"
96,The rating of the movie 8 must be equal to 3 stars.,"[{""start"": 0, ""end"": 17, ""type"": ""DESC"", ""entity"": ""The rating of the""}, {""start"": 18, ""end"": 25, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""movie 8""}, {""start"": 25, ""end"": 30, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 31, ""end"": 39, ""type"": ""eq"", ""entity"": ""be equal""}, {""start"": 39, ""end"": 42, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 43, ""end"": 44, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""3""}, {""start"": 44, ""end"": 50, ""type"": ""DESC"", ""entity"": "" stars.""}]"
97,The amount of rainfall in the region 6 must be equal to 20 millimeters for effective crop growth.,"[{""start"": 0, ""end"": 29, ""type"": ""DESC"", ""entity"": ""The amount of rainfall in the""}, {""start"": 30, ""end"": 38, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""region 6""}, {""start"": 38, ""end"": 43, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 44, ""end"": 52, ""type"": ""eq"", ""entity"": ""be equal""}, {""start"": 52, ""end"": 55, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 56, ""end"": 58, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""20""}, {""start"": 58, ""end"": 96, ""type"": ""DESC"", ""entity"": "" millimeters for effective crop growth.""}]"
