,problem,problem_entities
153,E1 should be lower than or equal to E2.,"[{""start"": 0, ""end"": 2, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""E1""}, {""start"": 2, ""end"": 12, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 13, ""end"": 32, ""type"": ""le"", ""entity"": ""lower than or equal""}, {""start"": 32, ""end"": 35, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 36, ""end"": 38, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""E2""}, {""start"": 38, ""end"": 38, ""type"": ""DESC"", ""entity"": "".""}]"
154,G1 should be lower than or equal to G2.,"[{""start"": 0, ""end"": 2, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""G1""}, {""start"": 2, ""end"": 12, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 13, ""end"": 32, ""type"": ""le"", ""entity"": ""lower than or equal""}, {""start"": 32, ""end"": 35, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 36, ""end"": 38, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""G2""}, {""start"": 38, ""end"": 38, ""type"": ""DESC"", ""entity"": "".""}]"
155,P1 should be smaller than or equal to P2.,"[{""start"": 0, ""end"": 2, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""P1""}, {""start"": 2, ""end"": 12, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 13, ""end"": 34, ""type"": ""le"", ""entity"": ""smaller than or equal""}, {""start"": 34, ""end"": 37, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 38, ""end"": 40, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""P2""}, {""start"": 40, ""end"": 40, ""type"": ""DESC"", ""entity"": "".""}]"
156,L1 should be lower than or equal to L2.,"[{""start"": 0, ""end"": 2, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""L1""}, {""start"": 2, ""end"": 12, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 13, ""end"": 32, ""type"": ""le"", ""entity"": ""lower than or equal""}, {""start"": 32, ""end"": 35, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 36, ""end"": 38, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""L2""}, {""start"": 38, ""end"": 38, ""type"": ""DESC"", ""entity"": "".""}]"
157,I1 should be less than or equal to I2.,"[{""start"": 0, ""end"": 2, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""I1""}, {""start"": 2, ""end"": 12, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 13, ""end"": 31, ""type"": ""le"", ""entity"": ""less than or equal""}, {""start"": 31, ""end"": 34, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 35, ""end"": 37, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""I2""}, {""start"": 37, ""end"": 37, ""type"": ""DESC"", ""entity"": "".""}]"
158,C1 should be lower than or equal to C2.,"[{""start"": 0, ""end"": 2, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""C1""}, {""start"": 2, ""end"": 12, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 13, ""end"": 32, ""type"": ""le"", ""entity"": ""lower than or equal""}, {""start"": 32, ""end"": 35, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 36, ""end"": 38, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""C2""}, {""start"": 38, ""end"": 38, ""type"": ""DESC"", ""entity"": "".""}]"
159,A1 should be shorter than or equal to A2.,"[{""start"": 0, ""end"": 2, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""A1""}, {""start"": 2, ""end"": 12, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 13, ""end"": 34, ""type"": ""le"", ""entity"": ""shorter than or equal""}, {""start"": 34, ""end"": 37, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 38, ""end"": 40, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""A2""}, {""start"": 40, ""end"": 40, ""type"": ""DESC"", ""entity"": "".""}]"
161,The speed of Vehicle1 should be faster than or equal to the speed of Vehicle2.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The speed of""}, {""start"": 13, ""end"": 21, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Vehicle1""}, {""start"": 21, ""end"": 31, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 32, ""end"": 52, ""type"": ""ge"", ""entity"": ""faster than or equal""}, {""start"": 52, ""end"": 68, ""type"": ""DESC"", ""entity"": "" to the speed of""}, {""start"": 69, ""end"": 77, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Vehicle2""}, {""start"": 77, ""end"": 77, ""type"": ""DESC"", ""entity"": "".""}]"
162,The length of Line1 should be longer than or equal to the length of Line2.,"[{""start"": 0, ""end"": 13, ""type"": ""DESC"", ""entity"": ""The length of""}, {""start"": 14, ""end"": 19, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Line1""}, {""start"": 19, ""end"": 29, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 30, ""end"": 50, ""type"": ""ge"", ""entity"": ""longer than or equal""}, {""start"": 50, ""end"": 67, ""type"": ""DESC"", ""entity"": "" to the length of""}, {""start"": 68, ""end"": 73, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Line2""}, {""start"": 73, ""end"": 73, ""type"": ""DESC"", ""entity"": "".""}]"
163,The cost of Product1 should be higher than or equal to the cost of Product2.,"[{""start"": 0, ""end"": 11, ""type"": ""DESC"", ""entity"": ""The cost of""}, {""start"": 12, ""end"": 20, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Product1""}, {""start"": 20, ""end"": 30, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 31, ""end"": 51, ""type"": ""ge"", ""entity"": ""higher than or equal""}, {""start"": 51, ""end"": 66, ""type"": ""DESC"", ""entity"": "" to the cost of""}, {""start"": 67, ""end"": 75, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Product2""}, {""start"": 75, ""end"": 75, ""type"": ""DESC"", ""entity"": "".""}]"
164,The power of Generator1 should be greater than or equal to the power of Generator2.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The power of""}, {""start"": 13, ""end"": 23, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Generator1""}, {""start"": 23, ""end"": 33, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 34, ""end"": 55, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 55, ""end"": 71, ""type"": ""DESC"", ""entity"": "" to the power of""}, {""start"": 72, ""end"": 82, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Generator2""}, {""start"": 82, ""end"": 82, ""type"": ""DESC"", ""entity"": "".""}]"
165,The size of Box1 should be larger than or equal to the size of Box2.,"[{""start"": 0, ""end"": 11, ""type"": ""DESC"", ""entity"": ""The size of""}, {""start"": 12, ""end"": 16, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Box1""}, {""start"": 16, ""end"": 26, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 27, ""end"": 47, ""type"": ""ge"", ""entity"": ""larger than or equal""}, {""start"": 47, ""end"": 62, ""type"": ""DESC"", ""entity"": "" to the size of""}, {""start"": 63, ""end"": 67, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Box2""}, {""start"": 67, ""end"": 67, ""type"": ""DESC"", ""entity"": "".""}]"
166,The depth of Ocean1 should be greater than or equal to the depth of Ocean2.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The depth of""}, {""start"": 13, ""end"": 19, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Ocean1""}, {""start"": 19, ""end"": 29, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 30, ""end"": 51, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 51, ""end"": 67, ""type"": ""DESC"", ""entity"": "" to the depth of""}, {""start"": 68, ""end"": 74, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Ocean2""}, {""start"": 74, ""end"": 74, ""type"": ""DESC"", ""entity"": "".""}]"
167,The rating of Movie1 should be higher than or equal to the rating of Movie2.,"[{""start"": 0, ""end"": 13, ""type"": ""DESC"", ""entity"": ""The rating of""}, {""start"": 14, ""end"": 20, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Movie1""}, {""start"": 20, ""end"": 30, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 31, ""end"": 51, ""type"": ""ge"", ""entity"": ""higher than or equal""}, {""start"": 51, ""end"": 68, ""type"": ""DESC"", ""entity"": "" to the rating of""}, {""start"": 69, ""end"": 75, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Movie2""}, {""start"": 75, ""end"": 75, ""type"": ""DESC"", ""entity"": "".""}]"
168,The width of Widget1 should be larger than or equal to the width of Widget2.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The width of""}, {""start"": 13, ""end"": 20, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Widget1""}, {""start"": 20, ""end"": 30, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 31, ""end"": 51, ""type"": ""ge"", ""entity"": ""larger than or equal""}, {""start"": 51, ""end"": 67, ""type"": ""DESC"", ""entity"": "" to the width of""}, {""start"": 68, ""end"": 75, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Widget2""}, {""start"": 75, ""end"": 75, ""type"": ""DESC"", ""entity"": "".""}]"
169,The temperature of Area1 should be warmer than or equal to the temperature of Area2.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The temperature of""}, {""start"": 19, ""end"": 24, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Area1""}, {""start"": 24, ""end"": 34, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 35, ""end"": 55, ""type"": ""ge"", ""entity"": ""warmer than or equal""}, {""start"": 55, ""end"": 77, ""type"": ""DESC"", ""entity"": "" to the temperature of""}, {""start"": 78, ""end"": 83, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Area2""}, {""start"": 83, ""end"": 83, ""type"": ""DESC"", ""entity"": "".""}]"
170,The length of Highway1 should be longer than or equal to the length of Highway2.,"[{""start"": 0, ""end"": 13, ""type"": ""DESC"", ""entity"": ""The length of""}, {""start"": 14, ""end"": 22, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Highway1""}, {""start"": 22, ""end"": 32, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 33, ""end"": 53, ""type"": ""ge"", ""entity"": ""longer than or equal""}, {""start"": 53, ""end"": 70, ""type"": ""DESC"", ""entity"": "" to the length of""}, {""start"": 71, ""end"": 79, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Highway2""}, {""start"": 79, ""end"": 79, ""type"": ""DESC"", ""entity"": "".""}]"
171,The age of Device1 should be greater than or equal to the age of Device2.,"[{""start"": 0, ""end"": 10, ""type"": ""DESC"", ""entity"": ""The age of""}, {""start"": 11, ""end"": 18, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Device1""}, {""start"": 18, ""end"": 28, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 29, ""end"": 50, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 50, ""end"": 64, ""type"": ""DESC"", ""entity"": "" to the age of""}, {""start"": 65, ""end"": 72, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Device2""}, {""start"": 72, ""end"": 72, ""type"": ""DESC"", ""entity"": "".""}]"
172,The price of Service1 should be higher than or equal to the price of Service2.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The price of""}, {""start"": 13, ""end"": 21, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Service1""}, {""start"": 21, ""end"": 31, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 32, ""end"": 52, ""type"": ""ge"", ""entity"": ""higher than or equal""}, {""start"": 52, ""end"": 68, ""type"": ""DESC"", ""entity"": "" to the price of""}, {""start"": 69, ""end"": 77, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Service2""}, {""start"": 77, ""end"": 77, ""type"": ""DESC"", ""entity"": "".""}]"
173,The height of Tower1 should be taller than or equal to the height of Tower2.,"[{""start"": 0, ""end"": 13, ""type"": ""DESC"", ""entity"": ""The height of""}, {""start"": 14, ""end"": 20, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Tower1""}, {""start"": 20, ""end"": 30, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 31, ""end"": 51, ""type"": ""ge"", ""entity"": ""taller than or equal""}, {""start"": 51, ""end"": 68, ""type"": ""DESC"", ""entity"": "" to the height of""}, {""start"": 69, ""end"": 75, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Tower2""}, {""start"": 75, ""end"": 75, ""type"": ""DESC"", ""entity"": "".""}]"
174,The capacity of Container1 should be greater than or equal to the capacity of Container2.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The capacity of""}, {""start"": 16, ""end"": 26, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Container1""}, {""start"": 26, ""end"": 36, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 37, ""end"": 58, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 58, ""end"": 77, ""type"": ""DESC"", ""entity"": "" to the capacity of""}, {""start"": 78, ""end"": 88, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Container2""}, {""start"": 88, ""end"": 88, ""type"": ""DESC"", ""entity"": "".""}]"
175,The weight of Bag1 should be heavier than or equal to the weight of Bag2.,"[{""start"": 0, ""end"": 13, ""type"": ""DESC"", ""entity"": ""The weight of""}, {""start"": 14, ""end"": 18, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Bag1""}, {""start"": 18, ""end"": 28, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 29, ""end"": 50, ""type"": ""ge"", ""entity"": ""heavier than or equal""}, {""start"": 50, ""end"": 67, ""type"": ""DESC"", ""entity"": "" to the weight of""}, {""start"": 68, ""end"": 72, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Bag2""}, {""start"": 72, ""end"": 72, ""type"": ""DESC"", ""entity"": "".""}]"
176,The volume of Jar1 should be larger than or equal to the volume of Jar2.,"[{""start"": 0, ""end"": 13, ""type"": ""DESC"", ""entity"": ""The volume of""}, {""start"": 14, ""end"": 18, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Jar1""}, {""start"": 18, ""end"": 28, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 29, ""end"": 49, ""type"": ""ge"", ""entity"": ""larger than or equal""}, {""start"": 49, ""end"": 66, ""type"": ""DESC"", ""entity"": "" to the volume of""}, {""start"": 67, ""end"": 71, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Jar2""}, {""start"": 71, ""end"": 71, ""type"": ""DESC"", ""entity"": "".""}]"
177,The diameter of Ring1 should be larger than or equal to the diameter of Ring2.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The diameter of""}, {""start"": 16, ""end"": 21, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Ring1""}, {""start"": 21, ""end"": 31, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 32, ""end"": 52, ""type"": ""ge"", ""entity"": ""larger than or equal""}, {""start"": 52, ""end"": 71, ""type"": ""DESC"", ""entity"": "" to the diameter of""}, {""start"": 72, ""end"": 77, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Ring2""}, {""start"": 77, ""end"": 77, ""type"": ""DESC"", ""entity"": "".""}]"
178,The score of Exam1 should be higher than or equal to the score of Exam2.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The score of""}, {""start"": 13, ""end"": 18, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Exam1""}, {""start"": 18, ""end"": 28, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 29, ""end"": 49, ""type"": ""ge"", ""entity"": ""higher than or equal""}, {""start"": 49, ""end"": 65, ""type"": ""DESC"", ""entity"": "" to the score of""}, {""start"": 66, ""end"": 71, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Exam2""}, {""start"": 71, ""end"": 71, ""type"": ""DESC"", ""entity"": "".""}]"
179,The level of Game1 should be higher than or equal to the level of Game2.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The level of""}, {""start"": 13, ""end"": 18, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Game1""}, {""start"": 18, ""end"": 28, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 29, ""end"": 49, ""type"": ""ge"", ""entity"": ""higher than or equal""}, {""start"": 49, ""end"": 65, ""type"": ""DESC"", ""entity"": "" to the level of""}, {""start"": 66, ""end"": 71, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Game2""}, {""start"": 71, ""end"": 71, ""type"": ""DESC"", ""entity"": "".""}]"
180,The thickness of Panel1 should be larger than or equal to the thickness of Panel2.,"[{""start"": 0, ""end"": 16, ""type"": ""DESC"", ""entity"": ""The thickness of""}, {""start"": 17, ""end"": 23, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Panel1""}, {""start"": 23, ""end"": 33, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 34, ""end"": 54, ""type"": ""ge"", ""entity"": ""larger than or equal""}, {""start"": 54, ""end"": 74, ""type"": ""DESC"", ""entity"": "" to the thickness of""}, {""start"": 75, ""end"": 81, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Panel2""}, {""start"": 81, ""end"": 81, ""type"": ""DESC"", ""entity"": "".""}]"
181,The intensity of Light1 should be higher than or equal to the intensity of Light2.,"[{""start"": 0, ""end"": 16, ""type"": ""DESC"", ""entity"": ""The intensity of""}, {""start"": 17, ""end"": 23, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Light1""}, {""start"": 23, ""end"": 33, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 34, ""end"": 54, ""type"": ""ge"", ""entity"": ""higher than or equal""}, {""start"": 54, ""end"": 74, ""type"": ""DESC"", ""entity"": "" to the intensity of""}, {""start"": 75, ""end"": 81, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Light2""}, {""start"": 81, ""end"": 81, ""type"": ""DESC"", ""entity"": "".""}]"
182,The value of Item1 should be greater than or equal to the value of Item2.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The value of""}, {""start"": 13, ""end"": 18, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Item1""}, {""start"": 18, ""end"": 28, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 29, ""end"": 50, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 50, ""end"": 66, ""type"": ""DESC"", ""entity"": "" to the value of""}, {""start"": 67, ""end"": 72, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Item2""}, {""start"": 72, ""end"": 72, ""type"": ""DESC"", ""entity"": "".""}]"
183,The efficiency of Component1 should be higher than or equal to the efficiency of Component2.,"[{""start"": 0, ""end"": 17, ""type"": ""DESC"", ""entity"": ""The efficiency of""}, {""start"": 18, ""end"": 28, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Component1""}, {""start"": 28, ""end"": 38, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 39, ""end"": 59, ""type"": ""ge"", ""entity"": ""higher than or equal""}, {""start"": 59, ""end"": 80, ""type"": ""DESC"", ""entity"": "" to the efficiency of""}, {""start"": 81, ""end"": 91, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Component2""}, {""start"": 91, ""end"": 91, ""type"": ""DESC"", ""entity"": "".""}]"
184,The count of Sample1 should be greater than or equal to the count of Sample2.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The count of""}, {""start"": 13, ""end"": 20, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Sample1""}, {""start"": 20, ""end"": 30, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 31, ""end"": 51, ""type"": ""ge"", ""entity"": ""greater than or equa""}, {""start"": 51, ""end"": 68, ""type"": ""DESC"", ""entity"": ""l to the count of""}, {""start"": 69, ""end"": 76, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Sample2""}, {""start"": 76, ""end"": 76, ""type"": ""DESC"", ""entity"": "".""}]"
185,The area of Region1 should be larger than or equal to the area of Region2.,"[{""start"": 0, ""end"": 11, ""type"": ""DESC"", ""entity"": ""The area of""}, {""start"": 12, ""end"": 19, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Region1""}, {""start"": 19, ""end"": 29, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 30, ""end"": 51, ""type"": ""ge"", ""entity"": ""larger than or equal ""}, {""start"": 51, ""end"": 65, ""type"": ""DESC"", ""entity"": ""to the area of""}, {""start"": 66, ""end"": 73, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Region2""}, {""start"": 73, ""end"": 73, ""type"": ""DESC"", ""entity"": "".""}]"
186,The age of Cat3 should be less than or equal to the age of Cat8.,"[{""start"": 0, ""end"": 10, ""type"": ""DESC"", ""entity"": ""The age of""}, {""start"": 11, ""end"": 15, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Cat3""}, {""start"": 15, ""end"": 25, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 26, ""end"": 44, ""type"": ""le"", ""entity"": ""less than or equal""}, {""start"": 44, ""end"": 58, ""type"": ""DESC"", ""entity"": "" to the age of""}, {""start"": 59, ""end"": 63, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Cat8""}, {""start"": 63, ""end"": 63, ""type"": ""DESC"", ""entity"": "".""}]"
187,The cost of Pen5 should be lower than or equal to the cost of Pen9.,"[{""start"": 0, ""end"": 11, ""type"": ""DESC"", ""entity"": ""The cost of""}, {""start"": 12, ""end"": 16, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Pen5""}, {""start"": 16, ""end"": 26, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 27, ""end"": 46, ""type"": ""le"", ""entity"": ""lower than or equal""}, {""start"": 46, ""end"": 61, ""type"": ""DESC"", ""entity"": "" to the cost of""}, {""start"": 62, ""end"": 66, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Pen9""}, {""start"": 66, ""end"": 66, ""type"": ""DESC"", ""entity"": "".""}]"
188,The size of Cup2 should be smaller than or equal to the size of Cup7.,"[{""start"": 0, ""end"": 11, ""type"": ""DESC"", ""entity"": ""The size of""}, {""start"": 12, ""end"": 16, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Cup2""}, {""start"": 16, ""end"": 26, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 27, ""end"": 48, ""type"": ""le"", ""entity"": ""smaller than or equal""}, {""start"": 48, ""end"": 63, ""type"": ""DESC"", ""entity"": "" to the size of""}, {""start"": 64, ""end"": 68, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Cup7""}, {""start"": 68, ""end"": 68, ""type"": ""DESC"", ""entity"": "".""}]"
189,The weight of Hat4 should be lighter than or equal to the weight of Hat6.,"[{""start"": 0, ""end"": 13, ""type"": ""DESC"", ""entity"": ""The weight of""}, {""start"": 14, ""end"": 18, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Hat4""}, {""start"": 18, ""end"": 28, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 29, ""end"": 50, ""type"": ""le"", ""entity"": ""lighter than or equal""}, {""start"": 50, ""end"": 67, ""type"": ""DESC"", ""entity"": "" to the weight of""}, {""start"": 68, ""end"": 72, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Hat6""}, {""start"": 72, ""end"": 72, ""type"": ""DESC"", ""entity"": "".""}]"
190,The count of Gem7 should be smaller than or equal to the count of Gem10.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The count of""}, {""start"": 13, ""end"": 17, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Gem7""}, {""start"": 17, ""end"": 27, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 28, ""end"": 49, ""type"": ""le"", ""entity"": ""smaller than or equal""}, {""start"": 49, ""end"": 65, ""type"": ""DESC"", ""entity"": "" to the count of""}, {""start"": 66, ""end"": 71, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Gem10""}, {""start"": 71, ""end"": 71, ""type"": ""DESC"", ""entity"": "".""}]"
191,The speed of Velocity3 should be faster than the speed of Velocity7.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The speed of""}, {""start"": 13, ""end"": 22, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Velocity3""}, {""start"": 22, ""end"": 32, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 33, ""end"": 44, ""type"": ""gt"", ""entity"": ""faster than""}, {""start"": 44, ""end"": 57, ""type"": ""DESC"", ""entity"": "" the speed of""}, {""start"": 58, ""end"": 67, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Velocity7""}, {""start"": 67, ""end"": 67, ""type"": ""DESC"", ""entity"": "".""}]"
192,The length of LineSegment5 should be longer than the length of LineSegment9.,"[{""start"": 0, ""end"": 13, ""type"": ""DESC"", ""entity"": ""The length of""}, {""start"": 14, ""end"": 26, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""LineSegment5""}, {""start"": 26, ""end"": 36, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 37, ""end"": 48, ""type"": ""gt"", ""entity"": ""longer than""}, {""start"": 48, ""end"": 62, ""type"": ""DESC"", ""entity"": "" the length of""}, {""start"": 63, ""end"": 75, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""LineSegment9""}, {""start"": 75, ""end"": 75, ""type"": ""DESC"", ""entity"": "".""}]"
193,The cost of Item2 should be higher than the cost of Item6.,"[{""start"": 0, ""end"": 11, ""type"": ""DESC"", ""entity"": ""The cost of""}, {""start"": 12, ""end"": 17, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Item2""}, {""start"": 17, ""end"": 27, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 28, ""end"": 39, ""type"": ""gt"", ""entity"": ""higher than""}, {""start"": 39, ""end"": 51, ""type"": ""DESC"", ""entity"": "" the cost of""}, {""start"": 52, ""end"": 57, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Item6""}, {""start"": 57, ""end"": 57, ""type"": ""DESC"", ""entity"": "".""}]"
194,The power of GeneratorUnit4 should be greater than the power of GeneratorUnit8.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The power of""}, {""start"": 13, ""end"": 27, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""GeneratorUnit4""}, {""start"": 27, ""end"": 37, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 38, ""end"": 50, ""type"": ""gt"", ""entity"": ""greater than""}, {""start"": 50, ""end"": 63, ""type"": ""DESC"", ""entity"": "" the power of""}, {""start"": 64, ""end"": 78, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""GeneratorUnit8""}, {""start"": 78, ""end"": 78, ""type"": ""DESC"", ""entity"": "".""}]"
