,problem,problem_entities
122,sld should not exceed 50.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'sld'}, {'start': 3, 'end': 10, 'type': 'DESC', 'entity': ' should'}, {'start': 11, 'end': 21, 'type': 'DESC', 'entity': 'not exceed'}, {'start': 22, 'end': 24, 'type': 'PARAMETER', 'entity': '50'}, {'start': 24, 'end': 24, 'type': 'DESC', 'entity': '.'}]"
123,XYsZ should be less than 500.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'XYsZ'}, {'start': 4, 'end': 14, 'type': 'DESC', 'entity': ' should be'}, {'start': 15, 'end': 24, 'type': 'DESC', 'entity': 'less than'}, {'start': 25, 'end': 28, 'type': 'PARAMETER', 'entity': '500'}, {'start': 28, 'end': 28, 'type': 'DESC', 'entity': '.'}]"
124,LMfN must not surpass 700.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'LMfN'}, {'start': 4, 'end': 9, 'type': 'DESC', 'entity': ' must'}, {'start': 10, 'end': 21, 'type': 'DESC', 'entity': 'not surpass'}, {'start': 22, 'end': 25, 'type': 'PARAMETER', 'entity': '700'}, {'start': 25, 'end': 25, 'type': 'DESC', 'entity': '.'}]"
125,dEsF should be lower than 400.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'dEsF'}, {'start': 4, 'end': 14, 'type': 'DESC', 'entity': ' should be'}, {'start': 15, 'end': 25, 'type': 'DESC', 'entity': 'lower than'}, {'start': 26, 'end': 29, 'type': 'PARAMETER', 'entity': '400'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
126,GcHI should not exceed 600.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'GcHI'}, {'start': 4, 'end': 11, 'type': 'DESC', 'entity': ' should'}, {'start': 12, 'end': 22, 'type': 'DESC', 'entity': 'not exceed'}, {'start': 23, 'end': 26, 'type': 'PARAMETER', 'entity': '600'}, {'start': 26, 'end': 26, 'type': 'DESC', 'entity': '.'}]"
127,NV must be smaller than 9 in magnitude.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'NV'}, {'start': 2, 'end': 10, 'type': 'DESC', 'entity': ' must be'}, {'start': 11, 'end': 23, 'type': 'DESC', 'entity': 'smaller than'}, {'start': 24, 'end': 25, 'type': 'PARAMETER', 'entity': '9'}, {'start': 25, 'end': 38, 'type': 'DESC', 'entity': ' in magnitude.'}]"
128,conservatory7 should be below 60.,"[{'start': 0, 'end': 13, 'type': 'VARIABLE', 'entity': 'conservatory7'}, {'start': 13, 'end': 23, 'type': 'DESC', 'entity': ' should be'}, {'start': 24, 'end': 29, 'type': 'DESC', 'entity': 'below'}, {'start': 30, 'end': 32, 'type': 'PARAMETER', 'entity': '60'}, {'start': 32, 'end': 32, 'type': 'DESC', 'entity': '.'}]"
129,ksld should be fewer than 700.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'ksld'}, {'start': 4, 'end': 14, 'type': 'DESC', 'entity': ' should be'}, {'start': 15, 'end': 25, 'type': 'DESC', 'entity': 'fewer than'}, {'start': 26, 'end': 29, 'type': 'PARAMETER', 'entity': '700'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
130,solution6 must be less than 8.,"[{'start': 0, 'end': 9, 'type': 'VARIABLE', 'entity': 'solution6'}, {'start': 9, 'end': 17, 'type': 'DESC', 'entity': ' must be'}, {'start': 18, 'end': 27, 'type': 'DESC', 'entity': 'less than'}, {'start': 28, 'end': 29, 'type': 'PARAMETER', 'entity': '8'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
131,ta3 should be less than 25.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'ta3'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 23, 'type': 'DESC', 'entity': 'less than'}, {'start': 24, 'end': 26, 'type': 'PARAMETER', 'entity': '25'}, {'start': 26, 'end': 26, 'type': 'DESC', 'entity': '.'}]"
132,dty should be less than 20000.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'dty'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 23, 'type': 'DESC', 'entity': 'less than'}, {'start': 24, 'end': 29, 'type': 'PARAMETER', 'entity': '20000'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
133,building 2 should be below 60.,"[{'start': 0, 'end': 10, 'type': 'VARIABLE', 'entity': 'building 2'}, {'start': 10, 'end': 20, 'type': 'DESC', 'entity': ' should be'}, {'start': 21, 'end': 26, 'type': 'DESC', 'entity': 'below'}, {'start': 27, 'end': 29, 'type': 'PARAMETER', 'entity': '60'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
134,election8 must be less than 50.,"[{'start': 0, 'end': 9, 'type': 'VARIABLE', 'entity': 'election8'}, {'start': 9, 'end': 17, 'type': 'DESC', 'entity': ' must be'}, {'start': 18, 'end': 27, 'type': 'DESC', 'entity': 'less than'}, {'start': 28, 'end': 30, 'type': 'PARAMETER', 'entity': '50'}, {'start': 30, 'end': 30, 'type': 'DESC', 'entity': '.'}]"
135,water should be less than 5.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'water'}, {'start': 5, 'end': 15, 'type': 'DESC', 'entity': ' should be'}, {'start': 16, 'end': 25, 'type': 'DESC', 'entity': 'less than'}, {'start': 26, 'end': 27, 'type': 'PARAMETER', 'entity': '5'}, {'start': 27, 'end': 27, 'type': 'DESC', 'entity': '.'}]"
136,The qa 11 should be less than 150.,"[{'start': 0, 'end': 3, 'type': 'DESC', 'entity': 'The'}, {'start': 4, 'end': 9, 'type': 'VARIABLE', 'entity': 'qa 11'}, {'start': 9, 'end': 19, 'type': 'DESC', 'entity': ' should be'}, {'start': 20, 'end': 29, 'type': 'DESC', 'entity': 'less than'}, {'start': 30, 'end': 33, 'type': 'PARAMETER', 'entity': '150'}, {'start': 33, 'end': 33, 'type': 'DESC', 'entity': '.'}]"
137,The eves must be less than 2000.,"[{'start': 0, 'end': 3, 'type': 'DESC', 'entity': 'The'}, {'start': 4, 'end': 8, 'type': 'VARIABLE', 'entity': 'eves'}, {'start': 8, 'end': 16, 'type': 'DESC', 'entity': ' must be'}, {'start': 17, 'end': 26, 'type': 'DESC', 'entity': 'less than'}, {'start': 27, 'end': 31, 'type': 'PARAMETER', 'entity': '2000'}, {'start': 31, 'end': 31, 'type': 'DESC', 'entity': '.'}]"
138,hothouse8 should not exceed 25.,"[{'start': 0, 'end': 9, 'type': 'VARIABLE', 'entity': 'hothouse8'}, {'start': 9, 'end': 16, 'type': 'DESC', 'entity': ' should'}, {'start': 17, 'end': 27, 'type': 'DESC', 'entity': 'not exceed'}, {'start': 28, 'end': 30, 'type': 'PARAMETER', 'entity': '25'}, {'start': 30, 'end': 30, 'type': 'DESC', 'entity': '.'}]"
139,efkgi 16 should be less than 300.,"[{'start': 0, 'end': 8, 'type': 'VARIABLE', 'entity': 'efkgi 16'}, {'start': 8, 'end': 18, 'type': 'DESC', 'entity': ' should be'}, {'start': 19, 'end': 28, 'type': 'DESC', 'entity': 'less than'}, {'start': 29, 'end': 32, 'type': 'PARAMETER', 'entity': '300'}, {'start': 32, 'end': 32, 'type': 'DESC', 'entity': '.'}]"
140,solu must be less than 4.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'solu'}, {'start': 4, 'end': 12, 'type': 'DESC', 'entity': ' must be'}, {'start': 13, 'end': 22, 'type': 'DESC', 'entity': 'less than'}, {'start': 23, 'end': 24, 'type': 'PARAMETER', 'entity': '4'}, {'start': 24, 'end': 24, 'type': 'DESC', 'entity': '.'}]"
141,t 5 should be less than 15.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 't 5'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 23, 'type': 'DESC', 'entity': 'less than'}, {'start': 24, 'end': 26, 'type': 'PARAMETER', 'entity': '15'}, {'start': 26, 'end': 26, 'type': 'DESC', 'entity': '.'}]"
142,"c 3 should be less than 80,000.","[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'c 3'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 23, 'type': 'DESC', 'entity': 'less than'}, {'start': 24, 'end': 30, 'type': 'PARAMETER', 'entity': '80,000'}, {'start': 30, 'end': 30, 'type': 'DESC', 'entity': '.'}]"
143,b6 should be below 40.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'b6'}, {'start': 2, 'end': 12, 'type': 'DESC', 'entity': ' should be'}, {'start': 13, 'end': 18, 'type': 'DESC', 'entity': 'below'}, {'start': 19, 'end': 21, 'type': 'PARAMETER', 'entity': '40'}, {'start': 21, 'end': 21, 'type': 'DESC', 'entity': '.'}]"
144,e10 must be less than 30.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'e10'}, {'start': 3, 'end': 11, 'type': 'DESC', 'entity': ' must be'}, {'start': 12, 'end': 21, 'type': 'DESC', 'entity': 'less than'}, {'start': 22, 'end': 24, 'type': 'PARAMETER', 'entity': '30'}, {'start': 24, 'end': 24, 'type': 'DESC', 'entity': '.'}]"
145,ater 9 should be less than 45.,"[{'start': 0, 'end': 6, 'type': 'VARIABLE', 'entity': 'ater 9'}, {'start': 6, 'end': 16, 'type': 'DESC', 'entity': ' should be'}, {'start': 17, 'end': 26, 'type': 'DESC', 'entity': 'less than'}, {'start': 27, 'end': 29, 'type': 'PARAMETER', 'entity': '45'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
146,gme13 should be less than 75.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'gme13'}, {'start': 5, 'end': 15, 'type': 'DESC', 'entity': ' should be'}, {'start': 16, 'end': 25, 'type': 'DESC', 'entity': 'less than'}, {'start': 26, 'end': 28, 'type': 'PARAMETER', 'entity': '75'}, {'start': 28, 'end': 28, 'type': 'DESC', 'entity': '.'}]"
147,ent 2 must be fewer than 800.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'ent 2'}, {'start': 5, 'end': 13, 'type': 'DESC', 'entity': ' must be'}, {'start': 14, 'end': 24, 'type': 'DESC', 'entity': 'fewer than'}, {'start': 25, 'end': 28, 'type': 'PARAMETER', 'entity': '800'}, {'start': 28, 'end': 28, 'type': 'DESC', 'entity': '.'}]"
148,pha should be less than or equal to 3.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'pha'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 32, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 32, 'end': 35, 'type': 'DESC', 'entity': ' to'}, {'start': 36, 'end': 37, 'type': 'PARAMETER', 'entity': '3'}, {'start': 37, 'end': 37, 'type': 'DESC', 'entity': '.'}]"
149,oxrot must be less than or equal to 5.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'oxrot'}, {'start': 5, 'end': 13, 'type': 'DESC', 'entity': ' must be'}, {'start': 14, 'end': 35, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 36, 'end': 37, 'type': 'PARAMETER', 'entity': '5'}, {'start': 37, 'end': 37, 'type': 'DESC', 'entity': '.'}]"
150,ie2 needs to be less than or equal to -1.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'ie2'}, {'start': 3, 'end': 15, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 16, 'end': 37, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 38, 'end': 40, 'type': 'PARAMETER', 'entity': '-1'}, {'start': 40, 'end': 40, 'type': 'DESC', 'entity': '.'}]"
151,The quantity O must be less than or equal to -2.,"[{'start': 0, 'end': 12, 'type': 'DESC', 'entity': 'The quantity'}, {'start': 13, 'end': 14, 'type': 'VARIABLE', 'entity': 'O'}, {'start': 14, 'end': 22, 'type': 'DESC', 'entity': ' must be'}, {'start': 23, 'end': 41, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 41, 'end': 44, 'type': 'DESC', 'entity': ' to'}, {'start': 45, 'end': 47, 'type': 'PARAMETER', 'entity': '-2'}, {'start': 47, 'end': 47, 'type': 'DESC', 'entity': '.'}]"
152,Ensure that eq1 is of a magnitude less than or equal to 4.,"[{'start': 0, 'end': 11, 'type': 'DESC', 'entity': 'Ensure that'}, {'start': 12, 'end': 15, 'type': 'VARIABLE', 'entity': 'eq1'}, {'start': 15, 'end': 33, 'type': 'DESC', 'entity': ' is of a magnitude'}, {'start': 34, 'end': 55, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 56, 'end': 57, 'type': 'PARAMETER', 'entity': '4'}, {'start': 57, 'end': 57, 'type': 'DESC', 'entity': '.'}]"
153,It is imperative that sa 22 is below or equal a value of 1.,"[{'start': 0, 'end': 21, 'type': 'DESC', 'entity': 'It is imperative that'}, {'start': 22, 'end': 27, 'type': 'VARIABLE', 'entity': 'sa 22'}, {'start': 27, 'end': 30, 'type': 'DESC', 'entity': ' is'}, {'start': 31, 'end': 45, 'type': 'DESC', 'entity': 'below or equal'}, {'start': 45, 'end': 56, 'type': 'DESC', 'entity': ' a value of'}, {'start': 57, 'end': 58, 'type': 'PARAMETER', 'entity': '1'}, {'start': 58, 'end': 58, 'type': 'DESC', 'entity': '.'}]"
154,The condition demands that l2ta is below or equal to -2.,"[{'start': 0, 'end': 26, 'type': 'DESC', 'entity': 'The condition demands that'}, {'start': 27, 'end': 31, 'type': 'VARIABLE', 'entity': 'l2ta'}, {'start': 31, 'end': 34, 'type': 'DESC', 'entity': ' is'}, {'start': 35, 'end': 52, 'type': 'DESC', 'entity': 'below or equal to'}, {'start': 53, 'end': 55, 'type': 'PARAMETER', 'entity': '-2'}, {'start': 55, 'end': 55, 'type': 'DESC', 'entity': '.'}]"
155,j must be set lower than or equal to 3.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'j'}, {'start': 1, 'end': 13, 'type': 'DESC', 'entity': ' must be set'}, {'start': 14, 'end': 36, 'type': 'DESC', 'entity': 'lower than or equal to'}, {'start': 37, 'end': 38, 'type': 'PARAMETER', 'entity': '3'}, {'start': 38, 'end': 38, 'type': 'DESC', 'entity': '.'}]"
156,Hl2 is less than or equal to -60.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'Hl2'}, {'start': 3, 'end': 6, 'type': 'DESC', 'entity': ' is'}, {'start': 7, 'end': 28, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 29, 'end': 32, 'type': 'PARAMETER', 'entity': '-60'}, {'start': 32, 'end': 32, 'type': 'DESC', 'entity': '.'}]"
157,vember9 is below or equal to 15.,"[{'start': 0, 'end': 7, 'type': 'VARIABLE', 'entity': 'vember9'}, {'start': 7, 'end': 10, 'type': 'DESC', 'entity': ' is'}, {'start': 11, 'end': 28, 'type': 'DESC', 'entity': 'below or equal to'}, {'start': 29, 'end': 31, 'type': 'PARAMETER', 'entity': '15'}, {'start': 31, 'end': 31, 'type': 'DESC', 'entity': '.'}]"
158,mp must be less than or equal to 300.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'mp'}, {'start': 2, 'end': 10, 'type': 'DESC', 'entity': ' must be'}, {'start': 11, 'end': 32, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 33, 'end': 36, 'type': 'PARAMETER', 'entity': '300'}, {'start': 36, 'end': 36, 'type': 'DESC', 'entity': '.'}]"
159,f6 needs tobe less than or equal to 30.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'f6'}, {'start': 2, 'end': 13, 'type': 'DESC', 'entity': ' needs tobe'}, {'start': 14, 'end': 35, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 36, 'end': 38, 'type': 'PARAMETER', 'entity': '30'}, {'start': 38, 'end': 38, 'type': 'DESC', 'entity': '.'}]"
160,M 9 must attain a value less than or equal to 55.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'M 9'}, {'start': 3, 'end': 23, 'type': 'DESC', 'entity': ' must attain a value'}, {'start': 24, 'end': 45, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 46, 'end': 48, 'type': 'PARAMETER', 'entity': '55'}, {'start': 48, 'end': 48, 'type': 'DESC', 'entity': '.'}]"
161,enj must be less than or equal to -3.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'enj'}, {'start': 3, 'end': 11, 'type': 'DESC', 'entity': ' must be'}, {'start': 12, 'end': 33, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 34, 'end': 36, 'type': 'PARAMETER', 'entity': '-3'}, {'start': 36, 'end': 36, 'type': 'DESC', 'entity': '.'}]"
162,at needs to be below or equal to 18 in value.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'at'}, {'start': 2, 'end': 14, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 15, 'end': 32, 'type': 'DESC', 'entity': 'below or equal to'}, {'start': 33, 'end': 35, 'type': 'PARAMETER', 'entity': '18'}, {'start': 35, 'end': 44, 'type': 'DESC', 'entity': ' in value.'}]"
163,fosrm must be less or equal to 80.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'fosrm'}, {'start': 5, 'end': 12, 'type': 'DESC', 'entity': ' must b'}, {'start': 13, 'end': 30, 'type': 'DESC', 'entity': ' less or equal to'}, {'start': 31, 'end': 33, 'type': 'PARAMETER', 'entity': '80'}, {'start': 33, 'end': 33, 'type': 'DESC', 'entity': '.'}]"
164,ossr should be less than or equal to 35.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'ossr'}, {'start': 4, 'end': 14, 'type': 'DESC', 'entity': ' should be'}, {'start': 15, 'end': 36, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 37, 'end': 39, 'type': 'PARAMETER', 'entity': '35'}, {'start': 39, 'end': 39, 'type': 'DESC', 'entity': '.'}]"
165,pa needs to be less than or equal to 50.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'pa'}, {'start': 2, 'end': 14, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 15, 'end': 36, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 37, 'end': 39, 'type': 'PARAMETER', 'entity': '50'}, {'start': 39, 'end': 39, 'type': 'DESC', 'entity': '.'}]"
166,qsy must be less than or equal 55.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'qsy'}, {'start': 3, 'end': 11, 'type': 'DESC', 'entity': ' must be'}, {'start': 12, 'end': 30, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 31, 'end': 33, 'type': 'PARAMETER', 'entity': '55'}, {'start': 33, 'end': 33, 'type': 'DESC', 'entity': '.'}]"
167,kee should be less than or equal to 75.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'kee'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 35, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 36, 'end': 38, 'type': 'PARAMETER', 'entity': '75'}, {'start': 38, 'end': 38, 'type': 'DESC', 'entity': '.'}]"
168,d should be less than or equal to 75.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'd'}, {'start': 1, 'end': 11, 'type': 'DESC', 'entity': ' should be'}, {'start': 12, 'end': 33, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 34, 'end': 36, 'type': 'PARAMETER', 'entity': '75'}, {'start': 36, 'end': 36, 'type': 'DESC', 'entity': '.'}]"
169,w must be below or equal to 55.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'w'}, {'start': 1, 'end': 9, 'type': 'DESC', 'entity': ' must be'}, {'start': 10, 'end': 27, 'type': 'DESC', 'entity': 'below or equal to'}, {'start': 28, 'end': 30, 'type': 'PARAMETER', 'entity': '55'}, {'start': 30, 'end': 30, 'type': 'DESC', 'entity': '.'}]"
170,r must be less than or equal to 85.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'r'}, {'start': 1, 'end': 9, 'type': 'DESC', 'entity': ' must be'}, {'start': 10, 'end': 31, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 32, 'end': 34, 'type': 'PARAMETER', 'entity': '85'}, {'start': 34, 'end': 34, 'type': 'DESC', 'entity': '.'}]"
171,u needs to be lower than or equal to 65.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'u'}, {'start': 1, 'end': 13, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 14, 'end': 36, 'type': 'DESC', 'entity': 'lower than or equal to'}, {'start': 37, 'end': 39, 'type': 'PARAMETER', 'entity': '65'}, {'start': 39, 'end': 39, 'type': 'DESC', 'entity': '.'}]"
172,pp88 should be less than or equal to 45.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'pp88'}, {'start': 4, 'end': 14, 'type': 'DESC', 'entity': ' should be'}, {'start': 15, 'end': 36, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 37, 'end': 39, 'type': 'PARAMETER', 'entity': '45'}, {'start': 39, 'end': 39, 'type': 'DESC', 'entity': '.'}]"
173,sZ should be less than or equal to 450.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'sZ'}, {'start': 2, 'end': 12, 'type': 'DESC', 'entity': ' should be'}, {'start': 13, 'end': 34, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 35, 'end': 38, 'type': 'PARAMETER', 'entity': '450'}, {'start': 38, 'end': 38, 'type': 'DESC', 'entity': '.'}]"
174,cN must be less than or equal to 650.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'cN'}, {'start': 2, 'end': 10, 'type': 'DESC', 'entity': ' must be'}, {'start': 11, 'end': 32, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 33, 'end': 36, 'type': 'PARAMETER', 'entity': '650'}, {'start': 36, 'end': 36, 'type': 'DESC', 'entity': '.'}]"
175,XXw should be lower than or equal to 375.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'XXw'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 36, 'type': 'DESC', 'entity': 'lower than or equal to'}, {'start': 37, 'end': 40, 'type': 'PARAMETER', 'entity': '375'}, {'start': 40, 'end': 40, 'type': 'DESC', 'entity': '.'}]"
176,BMW should be less than or equal to 550.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'BMW'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 35, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 36, 'end': 39, 'type': 'PARAMETER', 'entity': '550'}, {'start': 39, 'end': 39, 'type': 'DESC', 'entity': '.'}]"
177,Be must be smaller than or equal to 7 in magnitude.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'Be'}, {'start': 2, 'end': 10, 'type': 'DESC', 'entity': ' must be'}, {'start': 11, 'end': 35, 'type': 'DESC', 'entity': 'smaller than or equal to'}, {'start': 36, 'end': 37, 'type': 'PARAMETER', 'entity': '7'}, {'start': 37, 'end': 50, 'type': 'DESC', 'entity': ' in magnitude.'}]"
178,xsry 7 should be below or equal to 50.,"[{'start': 0, 'end': 6, 'type': 'VARIABLE', 'entity': 'xsry 7'}, {'start': 6, 'end': 16, 'type': 'DESC', 'entity': ' should be'}, {'start': 17, 'end': 34, 'type': 'DESC', 'entity': 'below or equal to'}, {'start': 35, 'end': 37, 'type': 'PARAMETER', 'entity': '50'}, {'start': 37, 'end': 37, 'type': 'DESC', 'entity': '.'}]"
179,sost should be fewer than or equal to 600.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'sost'}, {'start': 4, 'end': 14, 'type': 'DESC', 'entity': ' should be'}, {'start': 15, 'end': 37, 'type': 'DESC', 'entity': 'fewer than or equal to'}, {'start': 38, 'end': 41, 'type': 'PARAMETER', 'entity': '600'}, {'start': 41, 'end': 41, 'type': 'DESC', 'entity': '.'}]"
180,oson6 must be less than or equal to 7.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'oson6'}, {'start': 5, 'end': 13, 'type': 'DESC', 'entity': ' must be'}, {'start': 14, 'end': 35, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 36, 'end': 37, 'type': 'PARAMETER', 'entity': '7'}, {'start': 37, 'end': 37, 'type': 'DESC', 'entity': '.'}]"
181,sk3 should be less than or equal to 20.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'sk3'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 35, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 36, 'end': 38, 'type': 'PARAMETER', 'entity': '20'}, {'start': 38, 'end': 38, 'type': 'DESC', 'entity': '.'}]"
182,"ts234 should be less than or equal to 150,000.","[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'ts234'}, {'start': 5, 'end': 15, 'type': 'DESC', 'entity': ' should be'}, {'start': 16, 'end': 37, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 38, 'end': 45, 'type': 'PARAMETER', 'entity': '150,000'}, {'start': 45, 'end': 45, 'type': 'DESC', 'entity': '.'}]"
183,Bu222 should be below or equal to 50.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'Bu222'}, {'start': 5, 'end': 15, 'type': 'DESC', 'entity': ' should be'}, {'start': 16, 'end': 33, 'type': 'DESC', 'entity': 'below or equal to'}, {'start': 34, 'end': 36, 'type': 'PARAMETER', 'entity': '50'}, {'start': 36, 'end': 36, 'type': 'DESC', 'entity': '.'}]"
184,t218 must be less than or equal to 40.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 't218'}, {'start': 4, 'end': 12, 'type': 'DESC', 'entity': ' must be'}, {'start': 13, 'end': 34, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 35, 'end': 37, 'type': 'PARAMETER', 'entity': '40'}, {'start': 37, 'end': 37, 'type': 'DESC', 'entity': '.'}]"
185,z2er should be less than or equal to 4.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'z2er'}, {'start': 4, 'end': 14, 'type': 'DESC', 'entity': ' should be'}, {'start': 15, 'end': 36, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 37, 'end': 38, 'type': 'PARAMETER', 'entity': '4'}, {'start': 38, 'end': 38, 'type': 'DESC', 'entity': '.'}]"
186,ge 11 should be less than or equal to 130.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'ge 11'}, {'start': 5, 'end': 15, 'type': 'DESC', 'entity': ' should be'}, {'start': 16, 'end': 37, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 38, 'end': 41, 'type': 'PARAMETER', 'entity': '130'}, {'start': 41, 'end': 41, 'type': 'DESC', 'entity': '.'}]"
187,dzs must be less than or equal to 1800.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'dzs'}, {'start': 3, 'end': 11, 'type': 'DESC', 'entity': ' must be'}, {'start': 12, 'end': 33, 'type': 'DESC', 'entity': 'less than or equal to'}, {'start': 34, 'end': 38, 'type': 'PARAMETER', 'entity': '1800'}, {'start': 38, 'end': 38, 'type': 'DESC', 'entity': '.'}]"
