,problem,problem_entities
149,Maintain a distance different than 38 steps between Location A and Location B.,"[{""start"": 0, ""end"": 19, ""type"": ""DESC"", ""entity"": ""Maintain a distance""}, {""start"": 20, ""end"": 34, ""type"": ""DistneValue"", ""entity"": ""different than""}, {""start"": 35, ""end"": 37, ""type"": ""Parameter"", ""entity"": ""38""}, {""start"": 37, ""end"": 51, ""type"": ""DESC"", ""entity"": "" steps between""}, {""start"": 52, ""end"": 62, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Location A""}, {""start"": 62, ""end"": 66, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 67, ""end"": 77, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Location B""}, {""start"": 77, ""end"": 77, ""type"": ""DESC"", ""entity"": "".""}]"
150,The separation between Phase 1 and Phase 2 must not measure exactly 16 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 30, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Phase 1""}, {""start"": 30, ""end"": 34, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 35, ""end"": 42, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Phase 2""}, {""start"": 42, ""end"": 47, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 48, ""end"": 67, ""type"": ""DistneValue"", ""entity"": ""not measure exactly""}, {""start"": 68, ""end"": 70, ""type"": ""Parameter"", ""entity"": ""16""}, {""start"": 70, ""end"": 76, ""type"": ""DESC"", ""entity"": "" units.""}]"
151,The magnitude of the dissimilarity between Key K1 and Key K99 should not equal 12.,"[{""start"": 0, ""end"": 42, ""type"": ""DESC"", ""entity"": ""The magnitude of the dissimilarity between""}, {""start"": 43, ""end"": 49, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Key K1""}, {""start"": 49, ""end"": 53, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 54, ""end"": 61, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Key K99""}, {""start"": 61, ""end"": 68, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 69, ""end"": 78, ""type"": ""DistneValue"", ""entity"": ""not equal""}, {""start"": 79, ""end"": 81, ""type"": ""Parameter"", ""entity"": ""12""}, {""start"": 81, ""end"": 81, ""type"": ""DESC"", ""entity"": "".""}]"
152,Ensure a span of 26 is not maintained between Landmark A and Landmark B.,"[{""start"": 0, ""end"": 16, ""type"": ""DESC"", ""entity"": ""Ensure a span of""}, {""start"": 17, ""end"": 19, ""type"": ""Parameter"", ""entity"": ""26""}, {""start"": 20, ""end"": 37, ""type"": ""DistneValue"", ""entity"": ""is not maintained""}, {""start"": 37, ""end"": 45, ""type"": ""DESC"", ""entity"": "" between""}, {""start"": 46, ""end"": 56, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Landmark A""}, {""start"": 56, ""end"": 60, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 61, ""end"": 71, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Landmark B""}, {""start"": 71, ""end"": 71, ""type"": ""DESC"", ""entity"": "".""}]"
153,The required gap between Site 1 and Site 2 should not be exactly 17 units.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The required gap between""}, {""start"": 25, ""end"": 31, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Site 1""}, {""start"": 31, ""end"": 35, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 36, ""end"": 42, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Site 2""}, {""start"": 42, ""end"": 49, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 50, ""end"": 64, ""type"": ""DistneValue"", ""entity"": ""not be exactly""}, {""start"": 65, ""end"": 67, ""type"": ""Parameter"", ""entity"": ""17""}, {""start"": 67, ""end"": 73, ""type"": ""DESC"", ""entity"": "" units.""}]"
154,The absolute disparity between Value K1 and Value K99 must not equal 6 units.,"[{""start"": 0, ""end"": 30, ""type"": ""DESC"", ""entity"": ""The absolute disparity between""}, {""start"": 31, ""end"": 39, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Value K1""}, {""start"": 39, ""end"": 43, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 44, ""end"": 53, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Value K99""}, {""start"": 53, ""end"": 58, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 59, ""end"": 68, ""type"": ""DistneValue"", ""entity"": ""not equal""}, {""start"": 69, ""end"": 70, ""type"": ""Parameter"", ""entity"": ""6""}, {""start"": 70, ""end"": 76, ""type"": ""DESC"", ""entity"": "" units.""}]"
155,Keep a distance different than 33 meters between Point A and Point B.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""Keep a distance""}, {""start"": 16, ""end"": 30, ""type"": ""DistneValue"", ""entity"": ""different than""}, {""start"": 31, ""end"": 33, ""type"": ""Parameter"", ""entity"": ""33""}, {""start"": 33, ""end"": 48, ""type"": ""DESC"", ""entity"": "" meters between""}, {""start"": 49, ""end"": 56, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Point A""}, {""start"": 56, ""end"": 60, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 61, ""end"": 68, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Point B""}, {""start"": 68, ""end"": 68, ""type"": ""DESC"", ""entity"": "".""}]"
156,The separation between Segment 1 and Segment 2 must not measure exactly 21 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 32, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Segment 1""}, {""start"": 32, ""end"": 36, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 37, ""end"": 46, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Segment 2""}, {""start"": 46, ""end"": 51, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 52, ""end"": 71, ""type"": ""DistneValue"", ""entity"": ""not measure exactly""}, {""start"": 72, ""end"": 74, ""type"": ""Parameter"", ""entity"": ""21""}, {""start"": 74, ""end"": 80, ""type"": ""DESC"", ""entity"": "" units.""}]"
157,The magnitude of the difference between Index K1 and Index K99 should not equal 8.,"[{""start"": 0, ""end"": 39, ""type"": ""DESC"", ""entity"": ""The magnitude of the difference between""}, {""start"": 40, ""end"": 48, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Index K1""}, {""start"": 48, ""end"": 52, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 53, ""end"": 62, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Index K99""}, {""start"": 62, ""end"": 69, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 70, ""end"": 79, ""type"": ""DistneValue"", ""entity"": ""not equal""}, {""start"": 80, ""end"": 81, ""type"": ""Parameter"", ""entity"": ""8""}, {""start"": 81, ""end"": 81, ""type"": ""DESC"", ""entity"": "".""}]"
158,Maintain a gap of 36 units between Point X and Point Y.,"[{""start"": 0, ""end"": 8, ""type"": ""DisteqValue"", ""entity"": ""Maintain""}, {""start"": 8, ""end"": 17, ""type"": ""DESC"", ""entity"": "" a gap of""}, {""start"": 18, ""end"": 20, ""type"": ""Parameter"", ""entity"": ""36""}, {""start"": 20, ""end"": 34, ""type"": ""DESC"", ""entity"": "" units between""}, {""start"": 35, ""end"": 42, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Point X""}, {""start"": 42, ""end"": 46, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 47, ""end"": 54, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Point Y""}, {""start"": 54, ""end"": 54, ""type"": ""DESC"", ""entity"": "".""}]"
159,The required extent from Station A to Station B should not be exactly 14 meters.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The required extent from""}, {""start"": 25, ""end"": 34, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Station A""}, {""start"": 34, ""end"": 37, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 38, ""end"": 47, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Station B""}, {""start"": 47, ""end"": 54, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 55, ""end"": 69, ""type"": ""DistneValue"", ""entity"": ""not be exactly""}, {""start"": 70, ""end"": 72, ""type"": ""Parameter"", ""entity"": ""14""}, {""start"": 72, ""end"": 79, ""type"": ""DESC"", ""entity"": "" meters.""}]"
160,The interval between Region 1 and Region 2 must not be 7 units apart in absolute terms.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The interval between""}, {""start"": 21, ""end"": 29, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Region 1""}, {""start"": 29, ""end"": 33, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 34, ""end"": 42, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Region 2""}, {""start"": 42, ""end"": 47, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 48, ""end"": 54, ""type"": ""DistneValue"", ""entity"": ""not be""}, {""start"": 55, ""end"": 56, ""type"": ""Parameter"", ""entity"": ""7""}, {""start"": 56, ""end"": 86, ""type"": ""DESC"", ""entity"": "" units apart in absolute terms.""}]"
161,The discrepancy between Parameter P1 and Parameter P99 should not amount to 28.,"[{""start"": 0, ""end"": 23, ""type"": ""DESC"", ""entity"": ""The discrepancy between""}, {""start"": 24, ""end"": 36, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Parameter P1""}, {""start"": 36, ""end"": 40, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 41, ""end"": 54, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Parameter P99""}, {""start"": 54, ""end"": 61, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 62, ""end"": 72, ""type"": ""DistneValue"", ""entity"": ""not amount""}, {""start"": 72, ""end"": 75, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 76, ""end"": 78, ""type"": ""Parameter"", ""entity"": ""28""}, {""start"": 78, ""end"": 78, ""type"": ""DESC"", ""entity"": "".""}]"
162,Ensure a distance of exactly 19 units is not maintained between Junction A and Junction B.,"[{""start"": 0, ""end"": 28, ""type"": ""DESC"", ""entity"": ""Ensure a distance of exactly""}, {""start"": 29, ""end"": 31, ""type"": ""Parameter"", ""entity"": ""19""}, {""start"": 31, ""end"": 37, ""type"": ""DESC"", ""entity"": "" units""}, {""start"": 38, ""end"": 54, ""type"": ""DistneValue"", ""entity"": ""is not maintaine""}, {""start"": 54, ""end"": 63, ""type"": ""DESC"", ""entity"": ""d between""}, {""start"": 64, ""end"": 74, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Junction A""}, {""start"": 74, ""end"": 78, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 79, ""end"": 89, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Junction B""}, {""start"": 89, ""end"": 89, ""type"": ""DESC"", ""entity"": "".""}]"
163,"The separation between Stage 1 and Stage 2 must not be equal to 6, absolute in value.","[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 30, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Stage 1""}, {""start"": 30, ""end"": 34, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 35, ""end"": 42, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Stage 2""}, {""start"": 42, ""end"": 47, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 48, ""end"": 60, ""type"": ""DistneValue"", ""entity"": ""not be equal""}, {""start"": 60, ""end"": 63, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 64, ""end"": 65, ""type"": ""Parameter"", ""entity"": ""6""}, {""start"": 65, ""end"": 84, ""type"": ""DESC"", ""entity"": "", absolute in value.""}]"
164,The required span from Point X to Point Y should not measure precisely 15 meters.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The required span from""}, {""start"": 23, ""end"": 30, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Point X""}, {""start"": 30, ""end"": 33, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 34, ""end"": 41, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Point Y""}, {""start"": 41, ""end"": 48, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 49, ""end"": 70, ""type"": ""DistneValue"", ""entity"": ""not measure precisely""}, {""start"": 71, ""end"": 73, ""type"": ""Parameter"", ""entity"": ""15""}, {""start"": 73, ""end"": 80, ""type"": ""DESC"", ""entity"": "" meters.""}]"
165,Keep a gap different than 29 units between Area A and Area B.,"[{""start"": 0, ""end"": 10, ""type"": ""DESC"", ""entity"": ""Keep a gap""}, {""start"": 11, ""end"": 25, ""type"": ""DistneValue"", ""entity"": ""different than""}, {""start"": 26, ""end"": 28, ""type"": ""Parameter"", ""entity"": ""29""}, {""start"": 28, ""end"": 42, ""type"": ""DESC"", ""entity"": "" units between""}, {""start"": 43, ""end"": 49, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Area A""}, {""start"": 49, ""end"": 53, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 54, ""end"": 60, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Area B""}, {""start"": 60, ""end"": 60, ""type"": ""DESC"", ""entity"": "".""}]"
166,The absolute difference between Item K1 and Item K99 should not equal 4 units.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The absolute difference between""}, {""start"": 32, ""end"": 39, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Item K1""}, {""start"": 39, ""end"": 43, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 44, ""end"": 52, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Item K99""}, {""start"": 52, ""end"": 59, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 60, ""end"": 69, ""type"": ""DistneValue"", ""entity"": ""not equal""}, {""start"": 70, ""end"": 71, ""type"": ""Parameter"", ""entity"": ""4""}, {""start"": 71, ""end"": 77, ""type"": ""DESC"", ""entity"": "" units.""}]"
167,Maintain a distance differnet than 21 steps between Point P and Point Q.,"[{""start"": 0, ""end"": 19, ""type"": ""DESC"", ""entity"": ""Maintain a distance""}, {""start"": 20, ""end"": 34, ""type"": ""DistneValue"", ""entity"": ""differnet than""}, {""start"": 35, ""end"": 37, ""type"": ""Parameter"", ""entity"": ""21""}, {""start"": 37, ""end"": 51, ""type"": ""DESC"", ""entity"": "" steps between""}, {""start"": 52, ""end"": 59, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Point P""}, {""start"": 59, ""end"": 63, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 64, ""end"": 71, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Point Q""}, {""start"": 71, ""end"": 71, ""type"": ""DESC"", ""entity"": "".""}]"
168,The separation between Node A and Node B must not measure exactly 33 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 29, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Node A""}, {""start"": 29, ""end"": 33, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 34, ""end"": 40, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Node B""}, {""start"": 40, ""end"": 45, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 46, ""end"": 65, ""type"": ""DistneValue"", ""entity"": ""not measure exactly""}, {""start"": 66, ""end"": 68, ""type"": ""Parameter"", ""entity"": ""33""}, {""start"": 68, ""end"": 74, ""type"": ""DESC"", ""entity"": "" units.""}]"
169,The magnitude of the dissimilarity between Element K1 and Element K99 should not equal 7.,"[{""start"": 0, ""end"": 42, ""type"": ""DESC"", ""entity"": ""The magnitude of the dissimilarity between""}, {""start"": 43, ""end"": 53, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Element K1""}, {""start"": 53, ""end"": 57, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 58, ""end"": 69, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Element K99""}, {""start"": 69, ""end"": 76, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 77, ""end"": 86, ""type"": ""DistneValue"", ""entity"": ""not equal""}, {""start"": 87, ""end"": 88, ""type"": ""Parameter"", ""entity"": ""7""}, {""start"": 88, ""end"": 88, ""type"": ""DESC"", ""entity"": "".""}]"
170,Ensure a span of 18 is not maintained between City X and City Y.,"[{""start"": 0, ""end"": 16, ""type"": ""DESC"", ""entity"": ""Ensure a span of""}, {""start"": 17, ""end"": 19, ""type"": ""Parameter"", ""entity"": ""18""}, {""start"": 20, ""end"": 37, ""type"": ""DistneValue"", ""entity"": ""is not maintained""}, {""start"": 37, ""end"": 45, ""type"": ""DESC"", ""entity"": "" between""}, {""start"": 46, ""end"": 52, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""City X""}, {""start"": 52, ""end"": 56, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 57, ""end"": 63, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""City Y""}, {""start"": 63, ""end"": 63, ""type"": ""DESC"", ""entity"": "".""}]"
171,The required gap between Checkpoint A and Checkpoint B should not be exactly 27 units.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The required gap between""}, {""start"": 25, ""end"": 37, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Checkpoint A""}, {""start"": 37, ""end"": 41, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 42, ""end"": 54, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Checkpoint B""}, {""start"": 54, ""end"": 61, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 62, ""end"": 76, ""type"": ""DistneValue"", ""entity"": ""not be exactly""}, {""start"": 77, ""end"": 79, ""type"": ""Parameter"", ""entity"": ""27""}, {""start"": 79, ""end"": 85, ""type"": ""DESC"", ""entity"": "" units.""}]"
172,the distance between C and House5 must not equal 9,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""the distance between""}, {""start"": 21, ""end"": 22, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""C""}, {""start"": 22, ""end"": 26, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 27, ""end"": 33, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""House5""}, {""start"": 33, ""end"": 38, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 39, ""end"": 48, ""type"": ""DistneValue"", ""entity"": ""not equal""}, {""start"": 49, ""end"": 50, ""type"": ""Parameter"", ""entity"": ""9""}, {""start"": 50, ""end"": 49, ""type"": ""DESC"", ""entity"": """"}]"
173,The required span from N to c must be greater than 23 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The required span from""}, {""start"": 23, ""end"": 24, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""N""}, {""start"": 24, ""end"": 27, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 28, ""end"": 29, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""c""}, {""start"": 29, ""end"": 37, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 38, ""end"": 50, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 51, ""end"": 53, ""type"": ""Parameter"", ""entity"": ""23""}, {""start"": 53, ""end"": 59, ""type"": ""DESC"", ""entity"": "" units.""}]"
174,Maintain a gap greater than 15 units between d1 and e.,"[{""start"": 0, ""end"": 14, ""type"": ""DESC"", ""entity"": ""Maintain a gap""}, {""start"": 15, ""end"": 27, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 28, ""end"": 30, ""type"": ""Parameter"", ""entity"": ""15""}, {""start"": 30, ""end"": 44, ""type"": ""DESC"", ""entity"": "" units between""}, {""start"": 45, ""end"": 47, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""d1""}, {""start"": 47, ""end"": 51, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 52, ""end"": 53, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""e""}, {""start"": 53, ""end"": 53, ""type"": ""DESC"", ""entity"": "".""}]"
175,"The discrepancy between Z5 and cat0 should be greater than 7, absolute in value.","[{""start"": 0, ""end"": 23, ""type"": ""DESC"", ""entity"": ""The discrepancy between""}, {""start"": 24, ""end"": 26, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Z5""}, {""start"": 26, ""end"": 30, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 31, ""end"": 35, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""cat0""}, {""start"": 35, ""end"": 45, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 46, ""end"": 58, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 59, ""end"": 60, ""type"": ""Parameter"", ""entity"": ""7""}, {""start"": 60, ""end"": 79, ""type"": ""DESC"", ""entity"": "", absolute in value.""}]"
176,Ensure a distance greater than 27 is maintained between pd and opd3.,"[{""start"": 0, ""end"": 17, ""type"": ""DESC"", ""entity"": ""Ensure a distance""}, {""start"": 18, ""end"": 30, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 31, ""end"": 33, ""type"": ""Parameter"", ""entity"": ""27""}, {""start"": 34, ""end"": 47, ""type"": ""DisteqValue"", ""entity"": ""is maintained""}, {""start"": 47, ""end"": 55, ""type"": ""DESC"", ""entity"": "" between""}, {""start"": 56, ""end"": 58, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""pd""}, {""start"": 58, ""end"": 62, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 63, ""end"": 67, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""opd3""}, {""start"": 67, ""end"": 67, ""type"": ""DESC"", ""entity"": "".""}]"
177,The separation between NodeA and KaB must be greater than 18 units precisely.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 28, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""NodeA""}, {""start"": 28, ""end"": 32, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 33, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""KaB""}, {""start"": 36, ""end"": 44, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 45, ""end"": 57, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 58, ""end"": 60, ""type"": ""Parameter"", ""entity"": ""18""}, {""start"": 60, ""end"": 76, ""type"": ""DESC"", ""entity"": "" units precisely.""}]"
178,"Keep a gap greater than 3 units between Element K1 and Element K99, with the absolute difference.","[{""start"": 0, ""end"": 10, ""type"": ""DESC"", ""entity"": ""Keep a gap""}, {""start"": 11, ""end"": 23, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 24, ""end"": 25, ""type"": ""Parameter"", ""entity"": ""3""}, {""start"": 25, ""end"": 39, ""type"": ""DESC"", ""entity"": "" units between""}, {""start"": 40, ""end"": 50, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Element K1""}, {""start"": 50, ""end"": 54, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 55, ""end"": 66, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Element K99""}, {""start"": 66, ""end"": 96, ""type"": ""DESC"", ""entity"": "", with the absolute difference.""}]"
179,The required extent from HouseE to City Y should be greater than 45 kilometers.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The required extent from""}, {""start"": 25, ""end"": 31, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""HouseE""}, {""start"": 31, ""end"": 34, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 35, ""end"": 41, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""City Y""}, {""start"": 41, ""end"": 51, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 52, ""end"": 64, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 65, ""end"": 67, ""type"": ""Parameter"", ""entity"": ""45""}, {""start"": 67, ""end"": 78, ""type"": ""DESC"", ""entity"": "" kilometers.""}]"
180,The interval between Checkpoint A and Checkpoint B must be greater than 19 units long.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The interval between""}, {""start"": 21, ""end"": 33, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Checkpoint A""}, {""start"": 33, ""end"": 37, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 38, ""end"": 50, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Checkpoint B""}, {""start"": 50, ""end"": 58, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 59, ""end"": 71, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 72, ""end"": 74, ""type"": ""Parameter"", ""entity"": ""19""}, {""start"": 74, ""end"": 85, ""type"": ""DESC"", ""entity"": "" units long.""}]"
181,The absolute difference between Quantity K1 and Quantity K99 should be greater than 5 units.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The absolute difference between""}, {""start"": 32, ""end"": 43, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Quantity K1""}, {""start"": 43, ""end"": 47, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 48, ""end"": 60, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Quantity K99""}, {""start"": 60, ""end"": 70, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 71, ""end"": 83, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 84, ""end"": 85, ""type"": ""Parameter"", ""entity"": ""5""}, {""start"": 85, ""end"": 91, ""type"": ""DESC"", ""entity"": "" units.""}]"
182,Maintain a distance greater than 38 steps between Location A and Location B.,"[{""start"": 0, ""end"": 19, ""type"": ""DESC"", ""entity"": ""Maintain a distance""}, {""start"": 20, ""end"": 32, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 33, ""end"": 35, ""type"": ""Parameter"", ""entity"": ""38""}, {""start"": 35, ""end"": 49, ""type"": ""DESC"", ""entity"": "" steps between""}, {""start"": 50, ""end"": 60, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Location A""}, {""start"": 60, ""end"": 64, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 65, ""end"": 75, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Location B""}, {""start"": 75, ""end"": 75, ""type"": ""DESC"", ""entity"": "".""}]"
183,The separation between Phase 1 and Phase 2 must measure greater than 16 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 30, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Phase 1""}, {""start"": 30, ""end"": 34, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 35, ""end"": 42, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Phase 2""}, {""start"": 42, ""end"": 55, ""type"": ""DESC"", ""entity"": "" must measure""}, {""start"": 56, ""end"": 68, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 69, ""end"": 71, ""type"": ""Parameter"", ""entity"": ""16""}, {""start"": 71, ""end"": 77, ""type"": ""DESC"", ""entity"": "" units.""}]"
