,problem,problem_entities
121,The separation in distance linking Venue Delta and Residence 1 should match the separation in distance linking Venue Foxtrot and Residence 3.,"[{'start': 0, 'end': 34, 'type': 'DESC', 'entity': 'The separation in distance linking'}, {'start': 35, 'end': 46, 'type': 'Dist_Left_Elm_1', 'entity': 'Venue Delta'}, {'start': 46, 'end': 50, 'type': 'DESC', 'entity': ' and'}, {'start': 51, 'end': 62, 'type': 'Dist_Left_Elm_2', 'entity': 'Residence 1'}, {'start': 62, 'end': 69, 'type': 'DESC', 'entity': ' should'}, {'start': 70, 'end': 75, 'type': 'DESC', 'entity': 'match'}, {'start': 75, 'end': 110, 'type': 'DESC', 'entity': ' the separation in distance linking'}, {'start': 111, 'end': 124, 'type': 'Dist_Right_Elm_1', 'entity': 'Venue Foxtrot'}, {'start': 124, 'end': 128, 'type': 'DESC', 'entity': ' and'}, {'start': 129, 'end': 141, 'type': 'Dist_Right_Elm_2', 'entity': 'Residence 3.'}, {'start': 141, 'end': 140, 'type': 'DESC', 'entity': ''}]"
122,The distinction in distance separating Location Charlie from Point A must mirror the distinction in distance separating Location Bravo from Point C.,"[{'start': 0, 'end': 38, 'type': 'DESC', 'entity': 'The distinction in distance separating'}, {'start': 39, 'end': 55, 'type': 'Dist_Left_Elm_1', 'entity': 'Location Charlie'}, {'start': 55, 'end': 60, 'type': 'DESC', 'entity': ' from'}, {'start': 61, 'end': 68, 'type': 'Dist_Left_Elm_2', 'entity': 'Point A'}, {'start': 68, 'end': 73, 'type': 'DESC', 'entity': ' must'}, {'start': 74, 'end': 80, 'type': 'DESC', 'entity': 'mirror'}, {'start': 80, 'end': 119, 'type': 'DESC', 'entity': ' the distinction in distance separating'}, {'start': 120, 'end': 134, 'type': 'Dist_Right_Elm_1', 'entity': 'Location Bravo'}, {'start': 134, 'end': 139, 'type': 'DESC', 'entity': ' from'}, {'start': 140, 'end': 147, 'type': 'Dist_Right_Elm_2', 'entity': 'Point C'}, {'start': 147, 'end': 147, 'type': 'DESC', 'entity': '.'}]"
123,The distance between A and B should equal the distance between C and D.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'The distance between'}, {'start': 21, 'end': 22, 'type': 'Dist_Left_Elm_1', 'entity': 'A'}, {'start': 22, 'end': 26, 'type': 'DESC', 'entity': ' and'}, {'start': 27, 'end': 28, 'type': 'Dist_Left_Elm_2', 'entity': 'B'}, {'start': 28, 'end': 35, 'type': 'DESC', 'entity': ' should'}, {'start': 36, 'end': 41, 'type': 'DESC', 'entity': 'equal'}, {'start': 41, 'end': 62, 'type': 'DESC', 'entity': ' the distance between'}, {'start': 63, 'end': 64, 'type': 'Dist_Right_Elm_1', 'entity': 'C'}, {'start': 64, 'end': 68, 'type': 'DESC', 'entity': ' and'}, {'start': 69, 'end': 70, 'type': 'Dist_Right_Elm_2', 'entity': 'D'}, {'start': 70, 'end': 70, 'type': 'DESC', 'entity': '.'}]"
124,The spatial interval connecting Point Alpha and Point Bravo must equal the spatial interval connecting Point Charlie and Point Delta.,"[{'start': 0, 'end': 31, 'type': 'DESC', 'entity': 'The spatial interval connecting'}, {'start': 32, 'end': 43, 'type': 'Dist_Left_Elm_1', 'entity': 'Point Alpha'}, {'start': 43, 'end': 47, 'type': 'DESC', 'entity': ' and'}, {'start': 48, 'end': 59, 'type': 'Dist_Left_Elm_2', 'entity': 'Point Bravo'}, {'start': 59, 'end': 64, 'type': 'DESC', 'entity': ' must'}, {'start': 65, 'end': 70, 'type': 'DESC', 'entity': 'equal'}, {'start': 70, 'end': 102, 'type': 'DESC', 'entity': ' the spatial interval connecting'}, {'start': 103, 'end': 116, 'type': 'Dist_Right_Elm_1', 'entity': 'Point Charlie'}, {'start': 116, 'end': 120, 'type': 'DESC', 'entity': ' and'}, {'start': 121, 'end': 132, 'type': 'Dist_Right_Elm_2', 'entity': 'Point Delta'}, {'start': 132, 'end': 132, 'type': 'DESC', 'entity': '.'}]"
125,The physical gap between Structure A and Structure B must be equal to the physical gap between Structure C and Structure D.,"[{'start': 0, 'end': 24, 'type': 'DESC', 'entity': 'The physical gap between'}, {'start': 25, 'end': 36, 'type': 'Dist_Left_Elm_1', 'entity': 'Structure A'}, {'start': 36, 'end': 40, 'type': 'DESC', 'entity': ' and'}, {'start': 41, 'end': 52, 'type': 'Dist_Left_Elm_2', 'entity': 'Structure B'}, {'start': 52, 'end': 60, 'type': 'DESC', 'entity': ' must be'}, {'start': 61, 'end': 66, 'type': 'DESC', 'entity': 'equal'}, {'start': 66, 'end': 94, 'type': 'DESC', 'entity': ' to the physical gap between'}, {'start': 95, 'end': 106, 'type': 'Dist_Right_Elm_1', 'entity': 'Structure C'}, {'start': 106, 'end': 110, 'type': 'DESC', 'entity': ' and'}, {'start': 111, 'end': 122, 'type': 'Dist_Right_Elm_2', 'entity': 'Structure D'}, {'start': 122, 'end': 122, 'type': 'DESC', 'entity': '.'}]"
126,The disparity in distance separating Location X from House 1 should coincide with the disparity in distance separating Location W from House 3.,"[{'start': 0, 'end': 36, 'type': 'DESC', 'entity': 'The disparity in distance separating'}, {'start': 37, 'end': 47, 'type': 'Dist_Left_Elm_1', 'entity': 'Location X'}, {'start': 47, 'end': 52, 'type': 'DESC', 'entity': ' from'}, {'start': 53, 'end': 60, 'type': 'Dist_Left_Elm_2', 'entity': 'House 1'}, {'start': 60, 'end': 67, 'type': 'DESC', 'entity': ' should'}, {'start': 68, 'end': 76, 'type': 'DESC', 'entity': 'coincide'}, {'start': 76, 'end': 118, 'type': 'DESC', 'entity': ' with the disparity in distance separating'}, {'start': 119, 'end': 129, 'type': 'Dist_Right_Elm_1', 'entity': 'Location W'}, {'start': 129, 'end': 134, 'type': 'DESC', 'entity': ' from'}, {'start': 135, 'end': 142, 'type': 'Dist_Right_Elm_2', 'entity': 'House 3'}, {'start': 142, 'end': 142, 'type': 'DESC', 'entity': '.'}]"
127,The gap between Locale Omega and Locale Kappa ought to be the same as the gap between Locale Mike and Locale November.,"[{'start': 0, 'end': 15, 'type': 'DESC', 'entity': 'The gap between'}, {'start': 16, 'end': 28, 'type': 'Dist_Left_Elm_1', 'entity': 'Locale Omega'}, {'start': 28, 'end': 32, 'type': 'DESC', 'entity': ' and'}, {'start': 33, 'end': 45, 'type': 'Dist_Left_Elm_2', 'entity': 'Locale Kappa'}, {'start': 45, 'end': 54, 'type': 'DESC', 'entity': ' ought to'}, {'start': 55, 'end': 69, 'type': 'DESC', 'entity': 'be the same as'}, {'start': 69, 'end': 85, 'type': 'DESC', 'entity': ' the gap between'}, {'start': 86, 'end': 97, 'type': 'Dist_Right_Elm_1', 'entity': 'Locale Mike'}, {'start': 97, 'end': 101, 'type': 'DESC', 'entity': ' and'}, {'start': 102, 'end': 117, 'type': 'Dist_Right_Elm_2', 'entity': 'Locale November'}, {'start': 117, 'end': 117, 'type': 'DESC', 'entity': '.'}]"
128,The spatial differentiation between Site Quebec and Site Sierra should equal the spatial differentiation between Site Uniform and Site Victor.,"[{'start': 0, 'end': 35, 'type': 'DESC', 'entity': 'The spatial differentiation between'}, {'start': 36, 'end': 47, 'type': 'Dist_Left_Elm_1', 'entity': 'Site Quebec'}, {'start': 47, 'end': 51, 'type': 'DESC', 'entity': ' and'}, {'start': 52, 'end': 63, 'type': 'Dist_Left_Elm_2', 'entity': 'Site Sierra'}, {'start': 63, 'end': 70, 'type': 'DESC', 'entity': ' should'}, {'start': 71, 'end': 77, 'type': 'DESC', 'entity': 'equal '}, {'start': 77, 'end': 112, 'type': 'DESC', 'entity': 'the spatial differentiation between'}, {'start': 113, 'end': 125, 'type': 'Dist_Right_Elm_1', 'entity': 'Site Uniform'}, {'start': 125, 'end': 129, 'type': 'DESC', 'entity': ' and'}, {'start': 130, 'end': 141, 'type': 'Dist_Right_Elm_2', 'entity': 'Site Victor'}, {'start': 141, 'end': 141, 'type': 'DESC', 'entity': '.'}]"
129,The disparity in distance separating Place Golf from Dwelling 2 should resemble the disparity in distance separating Place Lima from Dwelling 4.,"[{'start': 0, 'end': 36, 'type': 'DESC', 'entity': 'The disparity in distance separating'}, {'start': 37, 'end': 48, 'type': 'Dist_Left_Elm_1', 'entity': 'Place Golf '}, {'start': 48, 'end': 52, 'type': 'DESC', 'entity': 'from'}, {'start': 53, 'end': 63, 'type': 'Dist_Left_Elm_2', 'entity': 'Dwelling 2'}, {'start': 63, 'end': 70, 'type': 'DESC', 'entity': ' should'}, {'start': 71, 'end': 79, 'type': 'DESC', 'entity': 'resemble'}, {'start': 79, 'end': 116, 'type': 'DESC', 'entity': ' the disparity in distance separating'}, {'start': 117, 'end': 127, 'type': 'Dist_Right_Elm_1', 'entity': 'Place Lima'}, {'start': 127, 'end': 132, 'type': 'DESC', 'entity': ' from'}, {'start': 133, 'end': 143, 'type': 'Dist_Right_Elm_2', 'entity': 'Dwelling 4'}, {'start': 143, 'end': 143, 'type': 'DESC', 'entity': '.'}]"
130,The separation in distance linking Venue Delta and Residence 1 should match the separation in distance linking Venue Foxtrot and Residence 3.,"[{'start': 0, 'end': 34, 'type': 'DESC', 'entity': 'The separation in distance linking'}, {'start': 35, 'end': 46, 'type': 'Dist_Left_Elm_1', 'entity': 'Venue Delta'}, {'start': 46, 'end': 50, 'type': 'DESC', 'entity': ' and'}, {'start': 51, 'end': 62, 'type': 'Dist_Left_Elm_2', 'entity': 'Residence 1'}, {'start': 62, 'end': 69, 'type': 'DESC', 'entity': ' should'}, {'start': 70, 'end': 75, 'type': 'DESC', 'entity': 'match'}, {'start': 75, 'end': 110, 'type': 'DESC', 'entity': ' the separation in distance linking'}, {'start': 111, 'end': 124, 'type': 'Dist_Right_Elm_1', 'entity': 'Venue Foxtrot'}, {'start': 124, 'end': 128, 'type': 'DESC', 'entity': ' and'}, {'start': 129, 'end': 140, 'type': 'Dist_Right_Elm_2', 'entity': 'Residence 3'}, {'start': 140, 'end': 140, 'type': 'DESC', 'entity': '.'}]"
131,The distance between A and B should be less than the distance between C and D.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'The distance between'}, {'start': 21, 'end': 22, 'type': 'Dist_Left_Elm_1', 'entity': 'A'}, {'start': 22, 'end': 26, 'type': 'DESC', 'entity': ' and'}, {'start': 27, 'end': 28, 'type': 'Dist_Left_Elm_2', 'entity': 'B'}, {'start': 28, 'end': 38, 'type': 'DESC', 'entity': ' should be'}, {'start': 39, 'end': 48, 'type': 'DESC', 'entity': 'less than'}, {'start': 48, 'end': 69, 'type': 'DESC', 'entity': ' the distance between'}, {'start': 70, 'end': 71, 'type': 'Dist_Right_Elm_1', 'entity': 'C'}, {'start': 71, 'end': 75, 'type': 'DESC', 'entity': ' and'}, {'start': 76, 'end': 77, 'type': 'Dist_Right_Elm_2', 'entity': 'D'}, {'start': 77, 'end': 77, 'type': 'DESC', 'entity': '.'}]"
132,The separation between House 1 and X needs to be less than the separation between H3 and W.,"[{'start': 0, 'end': 22, 'type': 'DESC', 'entity': 'The separation between'}, {'start': 23, 'end': 30, 'type': 'Dist_Left_Elm_1', 'entity': 'House 1'}, {'start': 30, 'end': 34, 'type': 'DESC', 'entity': ' and'}, {'start': 35, 'end': 36, 'type': 'Dist_Left_Elm_2', 'entity': 'X'}, {'start': 36, 'end': 48, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 49, 'end': 58, 'type': 'DESC', 'entity': 'less than'}, {'start': 58, 'end': 81, 'type': 'DESC', 'entity': ' the separation between'}, {'start': 82, 'end': 84, 'type': 'Dist_Right_Elm_1', 'entity': 'H3'}, {'start': 84, 'end': 88, 'type': 'DESC', 'entity': ' and'}, {'start': 89, 'end': 90, 'type': 'Dist_Right_Elm_2', 'entity': 'W'}, {'start': 90, 'end': 90, 'type': 'DESC', 'entity': '.'}]"
133,The spatial interval connecting Pa and Poio must be less than the spatial interval connecting lie and a.,"[{'start': 0, 'end': 31, 'type': 'DESC', 'entity': 'The spatial interval connecting'}, {'start': 32, 'end': 34, 'type': 'Dist_Left_Elm_1', 'entity': 'Pa'}, {'start': 34, 'end': 38, 'type': 'DESC', 'entity': ' and'}, {'start': 39, 'end': 43, 'type': 'Dist_Left_Elm_2', 'entity': 'Poio'}, {'start': 43, 'end': 51, 'type': 'DESC', 'entity': ' must be'}, {'start': 52, 'end': 61, 'type': 'DESC', 'entity': 'less than'}, {'start': 61, 'end': 93, 'type': 'DESC', 'entity': ' the spatial interval connecting'}, {'start': 94, 'end': 97, 'type': 'Dist_Right_Elm_1', 'entity': 'lie'}, {'start': 97, 'end': 101, 'type': 'DESC', 'entity': ' and'}, {'start': 102, 'end': 103, 'type': 'Dist_Right_Elm_2', 'entity': 'a'}, {'start': 103, 'end': 103, 'type': 'DESC', 'entity': '.'}]"
134,The physical gap between e and z must be less than the physical gap between v and d.,"[{'start': 0, 'end': 24, 'type': 'DESC', 'entity': 'The physical gap between'}, {'start': 25, 'end': 26, 'type': 'Dist_Left_Elm_1', 'entity': 'e'}, {'start': 26, 'end': 30, 'type': 'DESC', 'entity': ' and'}, {'start': 31, 'end': 32, 'type': 'Dist_Left_Elm_2', 'entity': 'z'}, {'start': 32, 'end': 40, 'type': 'DESC', 'entity': ' must be'}, {'start': 41, 'end': 50, 'type': 'DESC', 'entity': 'less than'}, {'start': 50, 'end': 75, 'type': 'DESC', 'entity': ' the physical gap between'}, {'start': 76, 'end': 77, 'type': 'Dist_Right_Elm_1', 'entity': 'v'}, {'start': 77, 'end': 81, 'type': 'DESC', 'entity': ' and'}, {'start': 82, 'end': 83, 'type': 'Dist_Right_Elm_2', 'entity': 'd'}, {'start': 83, 'end': 83, 'type': 'DESC', 'entity': '.'}]"
135,The disparity in distance separating x from u 1 should be less than the disparity in distance separating c from z.,"[{'start': 0, 'end': 36, 'type': 'DESC', 'entity': 'The disparity in distance separating'}, {'start': 37, 'end': 38, 'type': 'Dist_Left_Elm_1', 'entity': 'x'}, {'start': 38, 'end': 43, 'type': 'DESC', 'entity': ' from'}, {'start': 44, 'end': 47, 'type': 'Dist_Left_Elm_2', 'entity': 'u 1'}, {'start': 47, 'end': 57, 'type': 'DESC', 'entity': ' should be'}, {'start': 58, 'end': 67, 'type': 'DESC', 'entity': 'less than'}, {'start': 67, 'end': 104, 'type': 'DESC', 'entity': ' the disparity in distance separating'}, {'start': 105, 'end': 106, 'type': 'Dist_Right_Elm_1', 'entity': 'c'}, {'start': 106, 'end': 111, 'type': 'DESC', 'entity': ' from'}, {'start': 112, 'end': 113, 'type': 'Dist_Right_Elm_2', 'entity': 'z'}, {'start': 113, 'end': 113, 'type': 'DESC', 'entity': '.'}]"
136,The spatial distinction between Plu and Pe must not exceed the spatial distinction between o and rot.,"[{'start': 0, 'end': 31, 'type': 'DESC', 'entity': 'The spatial distinction between'}, {'start': 32, 'end': 35, 'type': 'Dist_Left_Elm_1', 'entity': 'Plu'}, {'start': 35, 'end': 39, 'type': 'DESC', 'entity': ' and'}, {'start': 40, 'end': 42, 'type': 'Dist_Left_Elm_2', 'entity': 'Pe'}, {'start': 42, 'end': 47, 'type': 'DESC', 'entity': ' must'}, {'start': 48, 'end': 58, 'type': 'DESC', 'entity': 'not exceed'}, {'start': 58, 'end': 90, 'type': 'DESC', 'entity': ' the spatial distinction between'}, {'start': 91, 'end': 92, 'type': 'Dist_Right_Elm_1', 'entity': 'o'}, {'start': 92, 'end': 96, 'type': 'DESC', 'entity': ' and'}, {'start': 97, 'end': 100, 'type': 'Dist_Right_Elm_2', 'entity': 'rot'}, {'start': 100, 'end': 100, 'type': 'DESC', 'entity': '.'}]"
137,The separation in distance linking Position ho and el should be less than the separation in distance linking ia and Po.,"[{'start': 0, 'end': 34, 'type': 'DESC', 'entity': 'The separation in distance linking'}, {'start': 35, 'end': 46, 'type': 'Dist_Left_Elm_1', 'entity': 'Position ho'}, {'start': 46, 'end': 50, 'type': 'DESC', 'entity': ' and'}, {'start': 51, 'end': 53, 'type': 'Dist_Left_Elm_2', 'entity': 'el'}, {'start': 53, 'end': 63, 'type': 'DESC', 'entity': ' should be'}, {'start': 64, 'end': 73, 'type': 'DESC', 'entity': 'less than'}, {'start': 73, 'end': 108, 'type': 'DESC', 'entity': ' the separation in distance linking'}, {'start': 109, 'end': 111, 'type': 'Dist_Right_Elm_1', 'entity': 'ia'}, {'start': 111, 'end': 115, 'type': 'DESC', 'entity': ' and'}, {'start': 116, 'end': 118, 'type': 'Dist_Right_Elm_2', 'entity': 'Po'}, {'start': 118, 'end': 118, 'type': 'DESC', 'entity': '.'}]"
138,The gap between ga and pa ought to be smaller than the gap between ike and mber.,"[{'start': 0, 'end': 15, 'type': 'DESC', 'entity': 'The gap between'}, {'start': 16, 'end': 18, 'type': 'Dist_Left_Elm_1', 'entity': 'ga'}, {'start': 18, 'end': 22, 'type': 'DESC', 'entity': ' and'}, {'start': 23, 'end': 25, 'type': 'Dist_Left_Elm_2', 'entity': 'pa'}, {'start': 25, 'end': 37, 'type': 'DESC', 'entity': ' ought to be'}, {'start': 38, 'end': 50, 'type': 'DESC', 'entity': 'smaller than'}, {'start': 50, 'end': 66, 'type': 'DESC', 'entity': ' the gap between'}, {'start': 67, 'end': 70, 'type': 'Dist_Right_Elm_1', 'entity': 'ike'}, {'start': 70, 'end': 74, 'type': 'DESC', 'entity': ' and'}, {'start': 75, 'end': 79, 'type': 'Dist_Right_Elm_2', 'entity': 'mber'}, {'start': 79, 'end': 79, 'type': 'DESC', 'entity': '.'}]"
139,The spatial differentiation between uebec and Sra should be less than the spatial differentiation between Sform and Sir.,"[{'start': 0, 'end': 35, 'type': 'DESC', 'entity': 'The spatial differentiation between'}, {'start': 36, 'end': 41, 'type': 'Dist_Left_Elm_1', 'entity': 'uebec'}, {'start': 41, 'end': 45, 'type': 'DESC', 'entity': ' and'}, {'start': 46, 'end': 49, 'type': 'Dist_Left_Elm_2', 'entity': 'Sra'}, {'start': 49, 'end': 59, 'type': 'DESC', 'entity': ' should be'}, {'start': 60, 'end': 69, 'type': 'DESC', 'entity': 'less than'}, {'start': 69, 'end': 105, 'type': 'DESC', 'entity': ' the spatial differentiation between'}, {'start': 106, 'end': 111, 'type': 'Dist_Right_Elm_1', 'entity': 'Sform'}, {'start': 111, 'end': 115, 'type': 'DESC', 'entity': ' and'}, {'start': 116, 'end': 119, 'type': 'Dist_Right_Elm_2', 'entity': 'Sir'}, {'start': 119, 'end': 119, 'type': 'DESC', 'entity': '.'}]"
140,The disparity in distance separating Plf from Dw 2 should be less than the disparity in distance separating P from g 4.,"[{'start': 0, 'end': 36, 'type': 'DESC', 'entity': 'The disparity in distance separating'}, {'start': 37, 'end': 40, 'type': 'Dist_Left_Elm_1', 'entity': 'Plf'}, {'start': 40, 'end': 45, 'type': 'DESC', 'entity': ' from'}, {'start': 46, 'end': 50, 'type': 'Dist_Left_Elm_2', 'entity': 'Dw 2'}, {'start': 50, 'end': 60, 'type': 'DESC', 'entity': ' should be'}, {'start': 61, 'end': 70, 'type': 'DESC', 'entity': 'less than'}, {'start': 70, 'end': 107, 'type': 'DESC', 'entity': ' the disparity in distance separating'}, {'start': 108, 'end': 109, 'type': 'Dist_Right_Elm_1', 'entity': 'P'}, {'start': 109, 'end': 114, 'type': 'DESC', 'entity': ' from'}, {'start': 115, 'end': 118, 'type': 'Dist_Right_Elm_2', 'entity': 'g 4'}, {'start': 118, 'end': 118, 'type': 'DESC', 'entity': '.'}]"
141,The spatial interval connecting Zona and Zar must be less than the spatial interval connecting Reo and Zone Sia.,"[{'start': 0, 'end': 31, 'type': 'DESC', 'entity': 'The spatial interval connecting'}, {'start': 32, 'end': 36, 'type': 'Dist_Left_Elm_1', 'entity': 'Zona'}, {'start': 36, 'end': 40, 'type': 'DESC', 'entity': ' and'}, {'start': 41, 'end': 44, 'type': 'Dist_Left_Elm_2', 'entity': 'Zar'}, {'start': 44, 'end': 52, 'type': 'DESC', 'entity': ' must be'}, {'start': 53, 'end': 62, 'type': 'DESC', 'entity': 'less than'}, {'start': 62, 'end': 94, 'type': 'DESC', 'entity': ' the spatial interval connecting'}, {'start': 95, 'end': 98, 'type': 'Dist_Right_Elm_1', 'entity': 'Reo'}, {'start': 98, 'end': 102, 'type': 'DESC', 'entity': ' and'}, {'start': 103, 'end': 111, 'type': 'Dist_Right_Elm_2', 'entity': 'Zone Sia'}, {'start': 111, 'end': 111, 'type': 'DESC', 'entity': '.'}]"
142,The separation in distance linking Venulta and Reside should be less than the separation in distance linking Vextrot and Re.,"[{'start': 0, 'end': 34, 'type': 'DESC', 'entity': 'The separation in distance linking'}, {'start': 35, 'end': 42, 'type': 'Dist_Left_Elm_1', 'entity': 'Venulta'}, {'start': 42, 'end': 46, 'type': 'DESC', 'entity': ' and'}, {'start': 47, 'end': 53, 'type': 'Dist_Left_Elm_2', 'entity': 'Reside'}, {'start': 53, 'end': 63, 'type': 'DESC', 'entity': ' should be'}, {'start': 64, 'end': 73, 'type': 'DESC', 'entity': 'less than'}, {'start': 73, 'end': 108, 'type': 'DESC', 'entity': ' the separation in distance linking'}, {'start': 109, 'end': 116, 'type': 'Dist_Right_Elm_1', 'entity': 'Vextrot'}, {'start': 116, 'end': 120, 'type': 'DESC', 'entity': ' and'}, {'start': 121, 'end': 123, 'type': 'Dist_Right_Elm_2', 'entity': 'Re'}, {'start': 123, 'end': 123, 'type': 'DESC', 'entity': '.'}]"
143,The distinction in distance separating Locarlie from PoA must be smaller than the distinction in distance separating Location Br from C.,"[{'start': 0, 'end': 38, 'type': 'DESC', 'entity': 'The distinction in distance separating'}, {'start': 39, 'end': 47, 'type': 'Dist_Left_Elm_1', 'entity': 'Locarlie'}, {'start': 47, 'end': 52, 'type': 'DESC', 'entity': ' from'}, {'start': 53, 'end': 56, 'type': 'Dist_Left_Elm_2', 'entity': 'PoA'}, {'start': 56, 'end': 64, 'type': 'DESC', 'entity': ' must be'}, {'start': 65, 'end': 77, 'type': 'DESC', 'entity': 'smaller than'}, {'start': 77, 'end': 116, 'type': 'DESC', 'entity': ' the distinction in distance separating'}, {'start': 117, 'end': 128, 'type': 'Dist_Right_Elm_1', 'entity': 'Location Br'}, {'start': 128, 'end': 133, 'type': 'DESC', 'entity': ' from'}, {'start': 134, 'end': 135, 'type': 'Dist_Right_Elm_2', 'entity': 'C'}, {'start': 135, 'end': 135, 'type': 'DESC', 'entity': '.'}]"
144,The distance between A and E should be less than the distance between C and ZES.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'The distance between'}, {'start': 21, 'end': 22, 'type': 'Dist_Left_Elm_1', 'entity': 'A'}, {'start': 22, 'end': 26, 'type': 'DESC', 'entity': ' and'}, {'start': 27, 'end': 28, 'type': 'Dist_Left_Elm_2', 'entity': 'E'}, {'start': 28, 'end': 38, 'type': 'DESC', 'entity': ' should be'}, {'start': 39, 'end': 48, 'type': 'DESC', 'entity': 'less than'}, {'start': 48, 'end': 69, 'type': 'DESC', 'entity': ' the distance between'}, {'start': 70, 'end': 71, 'type': 'Dist_Right_Elm_1', 'entity': 'C'}, {'start': 71, 'end': 75, 'type': 'DESC', 'entity': ' and'}, {'start': 76, 'end': 79, 'type': 'Dist_Right_Elm_2', 'entity': 'ZES'}, {'start': 79, 'end': 79, 'type': 'DESC', 'entity': '.'}]"
145,The separation between Ho1 and SZ needs to be less than the separation between Y3 and Sce.,"[{'start': 0, 'end': 22, 'type': 'DESC', 'entity': 'The separation between'}, {'start': 23, 'end': 26, 'type': 'Dist_Left_Elm_1', 'entity': 'Ho1'}, {'start': 26, 'end': 30, 'type': 'DESC', 'entity': ' and'}, {'start': 31, 'end': 33, 'type': 'Dist_Left_Elm_2', 'entity': 'SZ'}, {'start': 33, 'end': 45, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 46, 'end': 55, 'type': 'DESC', 'entity': 'less than'}, {'start': 55, 'end': 78, 'type': 'DESC', 'entity': ' the separation between'}, {'start': 79, 'end': 81, 'type': 'Dist_Right_Elm_1', 'entity': 'Y3'}, {'start': 81, 'end': 85, 'type': 'DESC', 'entity': ' and'}, {'start': 86, 'end': 89, 'type': 'Dist_Right_Elm_2', 'entity': 'Sce'}, {'start': 89, 'end': 89, 'type': 'DESC', 'entity': '.'}]"
146,The spatial interval connecting Ppha and Pravo must be less than the spatial interval connecting e and Polta.,"[{'start': 0, 'end': 31, 'type': 'DESC', 'entity': 'The spatial interval connecting'}, {'start': 32, 'end': 36, 'type': 'Dist_Left_Elm_1', 'entity': 'Ppha'}, {'start': 36, 'end': 40, 'type': 'DESC', 'entity': ' and'}, {'start': 41, 'end': 46, 'type': 'Dist_Left_Elm_2', 'entity': 'Pravo'}, {'start': 46, 'end': 54, 'type': 'DESC', 'entity': ' must be'}, {'start': 55, 'end': 64, 'type': 'DESC', 'entity': 'less than'}, {'start': 64, 'end': 96, 'type': 'DESC', 'entity': ' the spatial interval connecting'}, {'start': 97, 'end': 98, 'type': 'Dist_Right_Elm_1', 'entity': 'e'}, {'start': 98, 'end': 102, 'type': 'DESC', 'entity': ' and'}, {'start': 103, 'end': 108, 'type': 'Dist_Right_Elm_2', 'entity': 'Polta'}, {'start': 108, 'end': 108, 'type': 'DESC', 'entity': '.'}]"
147,The physical gap between SA and StreB must be less than the physical gap between ctC and ureD.,"[{'start': 0, 'end': 24, 'type': 'DESC', 'entity': 'The physical gap between'}, {'start': 25, 'end': 27, 'type': 'Dist_Left_Elm_1', 'entity': 'SA'}, {'start': 27, 'end': 31, 'type': 'DESC', 'entity': ' and'}, {'start': 32, 'end': 37, 'type': 'Dist_Left_Elm_2', 'entity': 'StreB'}, {'start': 37, 'end': 45, 'type': 'DESC', 'entity': ' must be'}, {'start': 46, 'end': 55, 'type': 'DESC', 'entity': 'less than'}, {'start': 55, 'end': 80, 'type': 'DESC', 'entity': ' the physical gap between'}, {'start': 81, 'end': 84, 'type': 'Dist_Right_Elm_1', 'entity': 'ctC'}, {'start': 84, 'end': 88, 'type': 'DESC', 'entity': ' and'}, {'start': 89, 'end': 93, 'type': 'Dist_Right_Elm_2', 'entity': 'ureD'}, {'start': 93, 'end': 93, 'type': 'DESC', 'entity': '.'}]"
148,The disparity in distance separating LoX from oe1 should be less than the disparity in distance separating on2 from H3.,"[{'start': 0, 'end': 36, 'type': 'DESC', 'entity': 'The disparity in distance separating'}, {'start': 37, 'end': 40, 'type': 'Dist_Left_Elm_1', 'entity': 'LoX'}, {'start': 40, 'end': 45, 'type': 'DESC', 'entity': ' from'}, {'start': 46, 'end': 49, 'type': 'Dist_Left_Elm_2', 'entity': 'oe1'}, {'start': 49, 'end': 59, 'type': 'DESC', 'entity': ' should be'}, {'start': 60, 'end': 69, 'type': 'DESC', 'entity': 'less than'}, {'start': 69, 'end': 106, 'type': 'DESC', 'entity': ' the disparity in distance separating'}, {'start': 107, 'end': 110, 'type': 'Dist_Right_Elm_1', 'entity': 'on2'}, {'start': 110, 'end': 115, 'type': 'DESC', 'entity': ' from'}, {'start': 116, 'end': 118, 'type': 'Dist_Right_Elm_2', 'entity': 'H3'}, {'start': 118, 'end': 118, 'type': 'DESC', 'entity': '.'}]"
