,problem,problem_entities
88,The separation between landmark9 and landmark12 should be greater than 10.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 47, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""landmark9 and landmark12""}, {""start"": 47, ""end"": 57, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 58, ""end"": 70, ""type"": ""gt"", ""entity"": ""greater than""}, {""start"": 71, ""end"": 73, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""10""}, {""start"": 73, ""end"": 73, ""type"": ""DESC"", ""entity"": "".""}]"
89,The length between point6 and point7 should be greater than 9.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 36, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""point6 and point7""}, {""start"": 36, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 47, ""end"": 59, ""type"": ""gt"", ""entity"": ""greater than""}, {""start"": 60, ""end"": 61, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""9""}, {""start"": 61, ""end"": 61, ""type"": ""DESC"", ""entity"": "".""}]"
90,The separation between point1 and point3 should be greater than or equal to 7.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 40, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""point1 and point3""}, {""start"": 40, ""end"": 50, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 51, ""end"": 72, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 72, ""end"": 75, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 76, ""end"": 77, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""7""}, {""start"": 77, ""end"": 77, ""type"": ""DESC"", ""entity"": "".""}]"
91,The gap from location1 to location2 must be greater than or equal to 9.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The gap from""}, {""start"": 13, ""end"": 35, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""location1 to location2""}, {""start"": 35, ""end"": 43, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 44, ""end"": 65, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 65, ""end"": 68, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 69, ""end"": 70, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""9""}, {""start"": 70, ""end"": 70, ""type"": ""DESC"", ""entity"": "".""}]"
92,The measure of separation between reference point1 and reference point2 should be greater than or equal to 8.,"[{""start"": 0, ""end"": 33, ""type"": ""DESC"", ""entity"": ""The measure of separation between""}, {""start"": 34, ""end"": 71, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""reference point1 and reference point2""}, {""start"": 71, ""end"": 81, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 82, ""end"": 103, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 103, ""end"": 106, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 107, ""end"": 108, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""8""}, {""start"": 108, ""end"": 108, ""type"": ""DESC"", ""entity"": "".""}]"
93,The length between landmark3 and landmark4 must be greater than or equal to 10.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 42, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""landmark3 and landmark4""}, {""start"": 42, ""end"": 50, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 51, ""end"": 72, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 72, ""end"": 75, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 76, ""end"": 78, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""10""}, {""start"": 78, ""end"": 78, ""type"": ""DESC"", ""entity"": "".""}]"
94,The gap between position3 and position8 should be greater than or equal to 20.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 39, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""position3 and position8""}, {""start"": 39, ""end"": 49, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 50, ""end"": 71, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 71, ""end"": 74, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 75, ""end"": 77, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""20""}, {""start"": 77, ""end"": 77, ""type"": ""DESC"", ""entity"": "".""}]"
95,The distance between marker1 and marker2 should be greater than or equal to 0.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 40, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""marker1 and marker2""}, {""start"": 40, ""end"": 50, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 51, ""end"": 72, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 72, ""end"": 75, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 76, ""end"": 77, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""0""}, {""start"": 77, ""end"": 77, ""type"": ""DESC"", ""entity"": "".""}]"
96,The separation between reference spot3 and reference spot7 should be greater than or equal to 3.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 58, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""reference spot3 and reference spot7""}, {""start"": 58, ""end"": 68, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 69, ""end"": 90, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 90, ""end"": 93, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 94, ""end"": 95, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""3""}, {""start"": 95, ""end"": 95, ""type"": ""DESC"", ""entity"": "".""}]"
97,The length between point2 and point3 should be greater than or equal to 8.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 36, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""point2 and point3""}, {""start"": 36, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 47, ""end"": 68, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 68, ""end"": 71, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 72, ""end"": 73, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""8""}, {""start"": 73, ""end"": 73, ""type"": ""DESC"", ""entity"": "".""}]"
98,The distance between node5 and node9 should exceed or equal 12.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 36, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""node5 and node9""}, {""start"": 36, ""end"": 43, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 44, ""end"": 59, ""type"": ""ge"", ""entity"": ""exceed or equal""}, {""start"": 60, ""end"": 62, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""12""}, {""start"": 62, ""end"": 62, ""type"": ""DESC"", ""entity"": "".""}]"
99,The measure of separation between vertex4 and vertex8 must be greater than or equal to 15.,"[{""start"": 0, ""end"": 33, ""type"": ""DESC"", ""entity"": ""The measure of separation between""}, {""start"": 34, ""end"": 53, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""vertex4 and vertex8""}, {""start"": 53, ""end"": 61, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 62, ""end"": 83, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 83, ""end"": 86, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 87, ""end"": 89, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""15""}, {""start"": 89, ""end"": 89, ""type"": ""DESC"", ""entity"": "".""}]"
100,The duration from event1 to event3 should exceed or equal 7 hours.,"[{""start"": 0, ""end"": 17, ""type"": ""DESC"", ""entity"": ""The duration from""}, {""start"": 18, ""end"": 34, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""event1 to event3""}, {""start"": 34, ""end"": 41, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 42, ""end"": 57, ""type"": ""ge"", ""entity"": ""exceed or equal""}, {""start"": 58, ""end"": 59, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""7""}, {""start"": 59, ""end"": 65, ""type"": ""DESC"", ""entity"": "" hours.""}]"
101,The gap between cityA and cityB must be greater than or equal to 50 kilometers.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 31, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""cityA and cityB""}, {""start"": 31, ""end"": 39, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 40, ""end"": 61, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 61, ""end"": 64, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 65, ""end"": 67, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""50""}, {""start"": 67, ""end"": 78, ""type"": ""DESC"", ""entity"": "" kilometers.""}]"
102,The measure of separation between objectA and objectB should be greater than or equal to 5 units.,"[{""start"": 0, ""end"": 33, ""type"": ""DESC"", ""entity"": ""The measure of separation between""}, {""start"": 34, ""end"": 53, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""objectA and objectB""}, {""start"": 53, ""end"": 63, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 64, ""end"": 85, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 85, ""end"": 88, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 89, ""end"": 90, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""5""}, {""start"": 90, ""end"": 96, ""type"": ""DESC"", ""entity"": "" units.""}]"
103,The length between destinationX and destinationY must be greater than or equal to 100 meters.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 48, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""destinationX and destinationY""}, {""start"": 48, ""end"": 56, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 57, ""end"": 78, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 78, ""end"": 81, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 82, ""end"": 85, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""100""}, {""start"": 85, ""end"": 92, ""type"": ""DESC"", ""entity"": "" meters.""}]"
104,The gap between index3 and index9 should be greater than or equal to 6.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 33, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""index3 and index9""}, {""start"": 33, ""end"": 43, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 44, ""end"": 65, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 65, ""end"": 68, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 69, ""end"": 70, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""6""}, {""start"": 70, ""end"": 70, ""type"": ""DESC"", ""entity"": "".""}]"
105,The distance between station1 and station2 should be greater than or equal to 2 miles.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 42, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""station1 and station2""}, {""start"": 42, ""end"": 53, ""type"": ""DESC"", ""entity"": "" should be ""}, {""start"": 54, ""end"": 74, ""type"": ""ge"", ""entity"": ""reater than or equal""}, {""start"": 74, ""end"": 77, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 78, ""end"": 79, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""2""}, {""start"": 79, ""end"": 85, ""type"": ""DESC"", ""entity"": "" miles.""}]"
106,The separation between landmark9 and landmark12 should be greater than or equal to 10.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 47, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""landmark9 and landmark12""}, {""start"": 47, ""end"": 57, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 58, ""end"": 79, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 79, ""end"": 82, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 83, ""end"": 85, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""10""}, {""start"": 85, ""end"": 85, ""type"": ""DESC"", ""entity"": "".""}]"
107,The length between point6 and point7 should be greater than or equal to 9.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 36, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""point6 and point7""}, {""start"": 36, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 47, ""end"": 68, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 68, ""end"": 71, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 72, ""end"": 73, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""9""}, {""start"": 73, ""end"": 73, ""type"": ""DESC"", ""entity"": "".""}]"
