,problem,problem_entities
83,The score of team1 should be greater than or equal to the score of team3.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The score of""}, {""start"": 13, ""end"": 18, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""team1""}, {""start"": 18, ""end"": 28, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 29, ""end"": 50, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 50, ""end"": 66, ""type"": ""DESC"", ""entity"": "" to the score of""}, {""start"": 67, ""end"": 72, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""team3""}, {""start"": 72, ""end"": 72, ""type"": ""DESC"", ""entity"": "".""}]"
84,The attendance at event1 should be higher than or equal to the attendance at event4.,"[{""start"": 0, ""end"": 17, ""type"": ""DESC"", ""entity"": ""The attendance at""}, {""start"": 18, ""end"": 24, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""event1""}, {""start"": 24, ""end"": 34, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 35, ""end"": 55, ""type"": ""ge"", ""entity"": ""higher than or equal""}, {""start"": 55, ""end"": 76, ""type"": ""DESC"", ""entity"": "" to the attendance at""}, {""start"": 77, ""end"": 83, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""event4""}, {""start"": 83, ""end"": 83, ""type"": ""DESC"", ""entity"": "".""}]"
85,The horsepower of engine2 should be greater than or equal to the horsepower of engine6.,"[{""start"": 0, ""end"": 17, ""type"": ""DESC"", ""entity"": ""The horsepower of""}, {""start"": 18, ""end"": 25, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""engine2""}, {""start"": 25, ""end"": 35, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 36, ""end"": 57, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 57, ""end"": 78, ""type"": ""DESC"", ""entity"": "" to the horsepower of""}, {""start"": 79, ""end"": 86, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""engine6""}, {""start"": 86, ""end"": 86, ""type"": ""DESC"", ""entity"": "".""}]"
86,The brightness of light1 should be greater than or equal to the brightness of light5.,"[{""start"": 0, ""end"": 17, ""type"": ""DESC"", ""entity"": ""The brightness of""}, {""start"": 18, ""end"": 24, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""light1""}, {""start"": 24, ""end"": 34, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 35, ""end"": 56, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 56, ""end"": 77, ""type"": ""DESC"", ""entity"": "" to the brightness of""}, {""start"": 78, ""end"": 84, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""light5""}, {""start"": 84, ""end"": 84, ""type"": ""DESC"", ""entity"": "".""}]"
87,The GPA of student1 should be higher than or equal to the GPA of student3.,"[{""start"": 0, ""end"": 10, ""type"": ""DESC"", ""entity"": ""The GPA of""}, {""start"": 11, ""end"": 19, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""student1""}, {""start"": 19, ""end"": 29, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 30, ""end"": 50, ""type"": ""ge"", ""entity"": ""higher than or equal""}, {""start"": 50, ""end"": 64, ""type"": ""DESC"", ""entity"": "" to the GPA of""}, {""start"": 65, ""end"": 73, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""student3""}, {""start"": 73, ""end"": 73, ""type"": ""DESC"", ""entity"": "".""}]"
88,The number of subscribers for channel2 should be higher than or equal to the number of subscribers for channel9.,"[{""start"": 0, ""end"": 29, ""type"": ""DESC"", ""entity"": ""The number of subscribers for""}, {""start"": 30, ""end"": 38, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""channel2""}, {""start"": 38, ""end"": 48, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 49, ""end"": 69, ""type"": ""ge"", ""entity"": ""higher than or equal""}, {""start"": 69, ""end"": 102, ""type"": ""DESC"", ""entity"": "" to the number of subscribers for""}, {""start"": 103, ""end"": 111, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""channel9""}, {""start"": 111, ""end"": 111, ""type"": ""DESC"", ""entity"": "".""}]"
89,The level of pollution in city1 should be greater than or equal to the level of pollution in city4.,"[{""start"": 0, ""end"": 25, ""type"": ""DESC"", ""entity"": ""The level of pollution in""}, {""start"": 26, ""end"": 31, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""city1""}, {""start"": 31, ""end"": 41, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 42, ""end"": 63, ""type"": ""ge"", ""entity"": ""greater than or equal""}, {""start"": 63, ""end"": 92, ""type"": ""DESC"", ""entity"": "" to the level of pollution in""}, {""start"": 93, ""end"": 98, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""city4""}, {""start"": 98, ""end"": 98, ""type"": ""DESC"", ""entity"": "".""}]"
90,The income of household1 should be higher than or equal to the income of household6.,"[{""start"": 0, ""end"": 13, ""type"": ""DESC"", ""entity"": ""The income of""}, {""start"": 14, ""end"": 24, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""household1""}, {""start"": 24, ""end"": 34, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 35, ""end"": 55, ""type"": ""ge"", ""entity"": ""higher than or equal""}, {""start"": 55, ""end"": 72, ""type"": ""DESC"", ""entity"": "" to the income of""}, {""start"": 73, ""end"": 83, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""household6""}, {""start"": 83, ""end"": 83, ""type"": ""DESC"", ""entity"": "".""}]"
91,The age of dog1 should not be the same as the age of dog3.,"[{""start"": 0, ""end"": 10, ""type"": ""DESC"", ""entity"": ""The age of""}, {""start"": 11, ""end"": 15, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""dog1""}, {""start"": 15, ""end"": 22, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 23, ""end"": 38, ""type"": ""ne"", ""entity"": ""not be the same""}, {""start"": 38, ""end"": 52, ""type"": ""DESC"", ""entity"": "" as the age of""}, {""start"": 53, ""end"": 57, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""dog3""}, {""start"": 57, ""end"": 57, ""type"": ""DESC"", ""entity"": "".""}]"
92,The quantity of supplies in stock2 should not be equal to the quantity in stock7.,"[{""start"": 0, ""end"": 27, ""type"": ""DESC"", ""entity"": ""The quantity of supplies in""}, {""start"": 28, ""end"": 34, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""stock2""}, {""start"": 34, ""end"": 41, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 42, ""end"": 54, ""type"": ""ne"", ""entity"": ""not be equal""}, {""start"": 54, ""end"": 73, ""type"": ""DESC"", ""entity"": "" to the quantity in""}, {""start"": 74, ""end"": 80, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""stock7""}, {""start"": 80, ""end"": 80, ""type"": ""DESC"", ""entity"": "".""}]"
93,The price of item1 should not be equal to the price of item5.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The price of""}, {""start"": 13, ""end"": 18, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""item1""}, {""start"": 18, ""end"": 25, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 26, ""end"": 38, ""type"": ""ne"", ""entity"": ""not be equal""}, {""start"": 38, ""end"": 54, ""type"": ""DESC"", ""entity"": "" to the price of""}, {""start"": 55, ""end"": 60, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""item5""}, {""start"": 60, ""end"": 60, ""type"": ""DESC"", ""entity"": "".""}]"
94,The height of mountain1 should not be equal to the height of mountain4.,"[{""start"": 0, ""end"": 13, ""type"": ""DESC"", ""entity"": ""The height of""}, {""start"": 14, ""end"": 23, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""mountain1""}, {""start"": 23, ""end"": 30, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 31, ""end"": 43, ""type"": ""ne"", ""entity"": ""not be equal""}, {""start"": 43, ""end"": 60, ""type"": ""DESC"", ""entity"": "" to the height of""}, {""start"": 61, ""end"": 70, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""mountain4""}, {""start"": 70, ""end"": 70, ""type"": ""DESC"", ""entity"": "".""}]"
95,The duration of flight2 should not be equal to the duration of flight6.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The duration of""}, {""start"": 16, ""end"": 23, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""flight2""}, {""start"": 23, ""end"": 30, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 31, ""end"": 43, ""type"": ""ne"", ""entity"": ""not be equal""}, {""start"": 43, ""end"": 62, ""type"": ""DESC"", ""entity"": "" to the duration of""}, {""start"": 63, ""end"": 70, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""flight6""}, {""start"": 70, ""end"": 70, ""type"": ""DESC"", ""entity"": "".""}]"
96,The weight of object1 should be less than the weight of object3.,"[{""start"": 0, ""end"": 13, ""type"": ""DESC"", ""entity"": ""The weight of""}, {""start"": 14, ""end"": 21, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""object1""}, {""start"": 21, ""end"": 31, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 32, ""end"": 41, ""type"": ""lt"", ""entity"": ""less than""}, {""start"": 41, ""end"": 55, ""type"": ""DESC"", ""entity"": "" the weight of""}, {""start"": 56, ""end"": 63, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""object3""}, {""start"": 63, ""end"": 63, ""type"": ""DESC"", ""entity"": "".""}]"
97,The length of road1 should be shorter than the length of road4.,"[{""start"": 0, ""end"": 13, ""type"": ""DESC"", ""entity"": ""The length of""}, {""start"": 14, ""end"": 19, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""road1""}, {""start"": 19, ""end"": 29, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 30, ""end"": 42, ""type"": ""lt"", ""entity"": ""shorter than""}, {""start"": 42, ""end"": 56, ""type"": ""DESC"", ""entity"": "" the length of""}, {""start"": 57, ""end"": 62, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""road4""}, {""start"": 62, ""end"": 62, ""type"": ""DESC"", ""entity"": "".""}]"
98,The age of child1 should be younger than the age of child5.,"[{""start"": 0, ""end"": 10, ""type"": ""DESC"", ""entity"": ""The age of""}, {""start"": 11, ""end"": 17, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""child1""}, {""start"": 17, ""end"": 27, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 28, ""end"": 40, ""type"": ""lt"", ""entity"": ""younger than""}, {""start"": 40, ""end"": 51, ""type"": ""DESC"", ""entity"": "" the age of""}, {""start"": 52, ""end"": 58, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""child5""}, {""start"": 58, ""end"": 58, ""type"": ""DESC"", ""entity"": "".""}]"
99,The score of team1 should be lower than the score of team5.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The score of""}, {""start"": 13, ""end"": 18, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""team1""}, {""start"": 18, ""end"": 28, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 29, ""end"": 39, ""type"": ""lt"", ""entity"": ""lower than""}, {""start"": 39, ""end"": 52, ""type"": ""DESC"", ""entity"": "" the score of""}, {""start"": 53, ""end"": 58, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""team5""}, {""start"": 58, ""end"": 58, ""type"": ""DESC"", ""entity"": "".""}]"
100,The height of building1 should be shorter than the height of building3.,"[{""start"": 0, ""end"": 13, ""type"": ""DESC"", ""entity"": ""The height of""}, {""start"": 14, ""end"": 23, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""building1""}, {""start"": 23, ""end"": 33, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 34, ""end"": 46, ""type"": ""lt"", ""entity"": ""shorter than""}, {""start"": 46, ""end"": 60, ""type"": ""DESC"", ""entity"": "" the height of""}, {""start"": 61, ""end"": 70, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""building3""}, {""start"": 70, ""end"": 70, ""type"": ""DESC"", ""entity"": "".""}]"
101,The cost of item1 should be cheaper than the cost of item7.,"[{""start"": 0, ""end"": 11, ""type"": ""DESC"", ""entity"": ""The cost of""}, {""start"": 12, ""end"": 17, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""item1""}, {""start"": 17, ""end"": 27, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 28, ""end"": 40, ""type"": ""lt"", ""entity"": ""cheaper than""}, {""start"": 40, ""end"": 52, ""type"": ""DESC"", ""entity"": "" the cost of""}, {""start"": 53, ""end"": 58, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""item7""}, {""start"": 58, ""end"": 58, ""type"": ""DESC"", ""entity"": "".""}]"
102,The quantity of apples in basket1 should be less than the quantity of oranges in basket2.,"[{""start"": 0, ""end"": 25, ""type"": ""DESC"", ""entity"": ""The quantity of apples in""}, {""start"": 26, ""end"": 33, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""basket1""}, {""start"": 33, ""end"": 43, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 44, ""end"": 53, ""type"": ""lt"", ""entity"": ""less than""}, {""start"": 53, ""end"": 80, ""type"": ""DESC"", ""entity"": "" the quantity of oranges in""}, {""start"": 81, ""end"": 88, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""basket2""}, {""start"": 88, ""end"": 88, ""type"": ""DESC"", ""entity"": "".""}]"
